Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
VENTANA,"1,535,000",968.76,"1,584",Aug-25,PASIR PANJANG HILL,Resale,Strata,90,"17,056",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
CARIBBEAN AT KEPPEL BAY,"4,000,000","2,077.45","1,925",Aug-25,KEPPEL BAY DRIVE,Resale,Strata,193,"20,725",-,Condominium,1,99 yrs lease commencing from 1999,04,Rest of Central Region,01 to 05
THE TRILINQ,"1,400,000",753.48,"1,858",Aug-25,JALAN LEMPENG,Resale,Strata,70,"20,000",-,Condominium,1,99 yrs lease commencing from 2012,05,Outside Central Region,16 to 20
COMMONWEALTH TOWERS,"930,000",452.09,"2,057",Aug-25,COMMONWEALTH AVENUE,Resale,Strata,42,"22,143",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,06 to 10
PROMENADE PEAK,"1,853,400",688.9,"2,690",Aug-25,ZION PROMENADE,New Sale,Strata,64,"28,959",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,01 to 05
PROMENADE PEAK,"2,108,600",764.24,"2,759",Aug-25,ZION PROMENADE,New Sale,Strata,71,"29,699",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,01 to 05
PROMENADE PEAK,"1,867,200",688.9,"2,710",Aug-25,ZION PROMENADE,New Sale,Strata,64,"29,175",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,01 to 05
PROMENADE PEAK,"2,820,100","1,033.34","2,729",Aug-25,ZION PROMENADE,New Sale,Strata,96,"29,376",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,01 to 05
PROMENADE PEAK,"2,980,500","1,076.4","2,769",Aug-25,ZION PROMENADE,New Sale,Strata,100,"29,805",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,06 to 10
PROMENADE PEAK,"1,833,000",656.6,"2,792",Aug-25,ZION PROMENADE,New Sale,Strata,61,"30,049",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,06 to 10
PROMENADE PEAK,"2,830,400","1,033.34","2,739",Aug-25,ZION PROMENADE,New Sale,Strata,96,"29,483",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,06 to 10
PROMENADE PEAK,"2,991,300","1,076.4","2,779",Aug-25,ZION PROMENADE,New Sale,Strata,100,"29,913",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,06 to 10
PROMENADE PEAK,"1,446,600",527.44,"2,743",Aug-25,ZION PROMENADE,New Sale,Strata,49,"29,522",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,06 to 10
PROMENADE PEAK,"1,894,800",688.9,"2,750",Aug-25,ZION PROMENADE,New Sale,Strata,64,"29,606",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,06 to 10
PROMENADE PEAK,"2,154,500",764.24,"2,819",Aug-25,ZION PROMENADE,New Sale,Strata,71,"30,345",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,06 to 10
PROMENADE PEAK,"1,907,900",678.13,"2,813",Aug-25,ZION PROMENADE,New Sale,Strata,63,"30,284",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,06 to 10
PROMENADE PEAK,"1,916,000",678.13,"2,825",Aug-25,ZION PROMENADE,New Sale,Strata,63,"30,413",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,06 to 10
PROMENADE PEAK,"1,459,800",527.44,"2,768",Aug-25,ZION PROMENADE,New Sale,Strata,49,"29,792",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,11 to 15
PROMENADE PEAK,"1,879,000",656.6,"2,862",Aug-25,ZION PROMENADE,New Sale,Strata,61,"30,803",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,11 to 15
PROMENADE PEAK,"3,077,400","1,076.4","2,859",Aug-25,ZION PROMENADE,New Sale,Strata,100,"30,774",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,11 to 15
PROMENADE PEAK,"2,208,000",764.24,"2,889",Aug-25,ZION PROMENADE,New Sale,Strata,71,"31,099",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,16 to 20
PROMENADE PEAK,"1,914,300",667.37,"2,868",Aug-25,ZION PROMENADE,New Sale,Strata,62,"30,876",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,16 to 20
PROMENADE PEAK,"1,502,000",527.44,"2,848",Aug-25,ZION PROMENADE,New Sale,Strata,49,"30,653",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,16 to 20
PROMENADE PEAK,"2,311,300",796.54,"2,902",Aug-25,ZION PROMENADE,New Sale,Strata,74,"31,234",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,16 to 20
PROMENADE PEAK,"1,507,200",527.44,"2,858",Aug-25,ZION PROMENADE,New Sale,Strata,49,"30,759",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,16 to 20
PROMENADE PEAK,"1,979,100",678.13,"2,918",Aug-25,ZION PROMENADE,New Sale,Strata,63,"31,414",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,16 to 20
PROMENADE PEAK,"1,995,400",678.13,"2,942",Aug-25,ZION PROMENADE,New Sale,Strata,63,"31,673",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,21 to 25
PROMENADE PEAK,"1,957,600",667.37,"2,933",Aug-25,ZION PROMENADE,New Sale,Strata,62,"31,574",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,21 to 25
PROMENADE PEAK,"2,006,200",678.13,"2,958",Aug-25,ZION PROMENADE,New Sale,Strata,63,"31,844",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,21 to 25
PROMENADE PEAK,"1,534,600",527.44,"2,910",Aug-25,ZION PROMENADE,New Sale,Strata,49,"31,318",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,26 to 30
PROMENADE PEAK,"1,539,400",527.44,"2,919",Aug-25,ZION PROMENADE,New Sale,Strata,49,"31,416",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,26 to 30
PROMENADE PEAK,"1,990,700",667.37,"2,983",Aug-25,ZION PROMENADE,New Sale,Strata,62,"32,108",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,26 to 30
PROMENADE PEAK,"3,216,200","1,076.4","2,988",Aug-25,ZION PROMENADE,New Sale,Strata,100,"32,162",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,26 to 30
PROMENADE PEAK,"3,093,800","1,033.34","2,994",Aug-25,ZION PROMENADE,New Sale,Strata,96,"32,227",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,31 to 35
PROMENADE PEAK,"1,582,100",527.44,"3,000",Aug-25,ZION PROMENADE,New Sale,Strata,49,"32,288",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,36 to 40
PROMENADE PEAK,"2,033,100",656.6,"3,096",Aug-25,ZION PROMENADE,New Sale,Strata,61,"33,330",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,36 to 40
PROMENADE PEAK,"2,042,000",656.6,"3,110",Aug-25,ZION PROMENADE,New Sale,Strata,61,"33,475",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,36 to 40
PROMENADE PEAK,"2,047,900",656.6,"3,119",Aug-25,ZION PROMENADE,New Sale,Strata,61,"33,572",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,41 to 45
PROMENADE PEAK,"2,388,300",764.24,"3,125",Aug-25,ZION PROMENADE,New Sale,Strata,71,"33,638",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,41 to 45
PROMENADE PEAK,"5,220,600","1,582.31","3,299",Aug-25,ZION PROMENADE,New Sale,Strata,147,"35,514",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,41 to 45
PROMENADE PEAK,"4,673,700","1,420.85","3,289",Aug-25,ZION PROMENADE,New Sale,Strata,132,"35,407",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,46 to 50
PROMENADE PEAK,"3,799,500","1,162.51","3,268",Aug-25,ZION PROMENADE,New Sale,Strata,108,"35,181",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,51 to 55
THE HILL @ONE-NORTH,"1,894,720",764.24,"2,479",Aug-25,SLIM BARRACKS RISE,New Sale,Strata,71,"26,686",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,01 to 05
UNION SQUARE RESIDENCES,"3,303,000","1,065.64","3,100",Aug-25,HAVELOCK ROAD,New Sale,Strata,99,"33,364",-,Apartment,1,99 yrs lease commencing from 2024,01,Rest of Central Region,11 to 15
ONE MARINA GARDENS,"1,909,931",656.6,"2,909",Aug-25,MARINA GARDENS LANE,New Sale,Strata,61,"31,310",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,11 to 15
PROMENADE PEAK,"2,937,500","1,076.4","2,729",Aug-25,ZION PROMENADE,New Sale,Strata,100,"29,375",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,01 to 05
PROMENADE PEAK,"1,806,800",656.6,"2,752",Aug-25,ZION PROMENADE,New Sale,Strata,61,"29,620",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,01 to 05
PROMENADE PEAK,"1,806,800",656.6,"2,752",Aug-25,ZION PROMENADE,New Sale,Strata,61,"29,620",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,01 to 05
PROMENADE PEAK,"1,850,900",678.13,"2,729",Aug-25,ZION PROMENADE,New Sale,Strata,63,"29,379",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,01 to 05
PROMENADE PEAK,"1,820,900",667.37,"2,728",Aug-25,ZION PROMENADE,New Sale,Strata,62,"29,369",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,01 to 05
PROMENADE PEAK,"2,948,200","1,076.4","2,739",Aug-25,ZION PROMENADE,New Sale,Strata,100,"29,482",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,01 to 05
PROMENADE PEAK,"1,813,300",656.6,"2,762",Aug-25,ZION PROMENADE,New Sale,Strata,61,"29,726",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,01 to 05
PROMENADE PEAK,"1,417,600",527.44,"2,688",Aug-25,ZION PROMENADE,New Sale,Strata,49,"28,931",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,01 to 05
PROMENADE PEAK,"2,177,400",796.54,"2,734",Aug-25,ZION PROMENADE,New Sale,Strata,74,"29,424",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,01 to 05
PROMENADE PEAK,"1,859,100",678.13,"2,742",Aug-25,ZION PROMENADE,New Sale,Strata,63,"29,510",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,01 to 05
PROMENADE PEAK,"1,827,600",667.37,"2,739",Aug-25,ZION PROMENADE,New Sale,Strata,62,"29,477",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,01 to 05
PROMENADE PEAK,"2,799,400","1,033.34","2,709",Aug-25,ZION PROMENADE,New Sale,Strata,96,"29,160",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,01 to 05
PROMENADE PEAK,"2,959,000","1,076.4","2,749",Aug-25,ZION PROMENADE,New Sale,Strata,100,"29,590",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,01 to 05
PROMENADE PEAK,"1,819,900",656.6,"2,772",Aug-25,ZION PROMENADE,New Sale,Strata,61,"29,834",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,01 to 05
PROMENADE PEAK,"1,819,900",656.6,"2,772",Aug-25,ZION PROMENADE,New Sale,Strata,61,"29,834",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,01 to 05
PROMENADE PEAK,"1,422,900",527.44,"2,698",Aug-25,ZION PROMENADE,New Sale,Strata,49,"29,039",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,01 to 05
PROMENADE PEAK,"1,867,200",678.13,"2,753",Aug-25,ZION PROMENADE,New Sale,Strata,63,"29,638",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,01 to 05
PROMENADE PEAK,"1,834,300",667.37,"2,749",Aug-25,ZION PROMENADE,New Sale,Strata,62,"29,585",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,01 to 05
PROMENADE PEAK,"2,969,800","1,076.4","2,759",Aug-25,ZION PROMENADE,New Sale,Strata,100,"29,698",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,01 to 05
PROMENADE PEAK,"1,826,500",656.6,"2,782",Aug-25,ZION PROMENADE,New Sale,Strata,61,"29,943",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,01 to 05
PROMENADE PEAK,"1,428,200",527.44,"2,708",Aug-25,ZION PROMENADE,New Sale,Strata,49,"29,147",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,01 to 05
PROMENADE PEAK,"1,875,300",678.13,"2,765",Aug-25,ZION PROMENADE,New Sale,Strata,63,"29,767",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,01 to 05
PROMENADE PEAK,"1,874,100",688.9,"2,720",Aug-25,ZION PROMENADE,New Sale,Strata,64,"29,283",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,06 to 10
PROMENADE PEAK,"1,833,000",656.6,"2,792",Aug-25,ZION PROMENADE,New Sale,Strata,61,"30,049",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,06 to 10
PROMENADE PEAK,"1,433,400",527.44,"2,718",Aug-25,ZION PROMENADE,New Sale,Strata,49,"29,253",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,06 to 10
PROMENADE PEAK,"2,206,100",796.54,"2,770",Aug-25,ZION PROMENADE,New Sale,Strata,74,"29,812",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,06 to 10
PROMENADE PEAK,"1,883,500",678.13,"2,777",Aug-25,ZION PROMENADE,New Sale,Strata,63,"29,897",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,06 to 10
PROMENADE PEAK,"1,881,000",688.9,"2,730",Aug-25,ZION PROMENADE,New Sale,Strata,64,"29,391",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,06 to 10
PROMENADE PEAK,"1,839,600",656.6,"2,802",Aug-25,ZION PROMENADE,New Sale,Strata,61,"30,157",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,06 to 10
PROMENADE PEAK,"1,839,600",656.6,"2,802",Aug-25,ZION PROMENADE,New Sale,Strata,61,"30,157",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,06 to 10
PROMENADE PEAK,"2,139,200",764.24,"2,799",Aug-25,ZION PROMENADE,New Sale,Strata,71,"30,130",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,06 to 10
PROMENADE PEAK,"2,200,800",785.77,"2,801",Aug-25,ZION PROMENADE,New Sale,Strata,73,"30,148",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,06 to 10
PROMENADE PEAK,"1,891,600",678.13,"2,789",Aug-25,ZION PROMENADE,New Sale,Strata,63,"30,025",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,06 to 10
PROMENADE PEAK,"2,840,800","1,033.34","2,749",Aug-25,ZION PROMENADE,New Sale,Strata,96,"29,592",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,06 to 10
PROMENADE PEAK,"1,446,600",527.44,"2,743",Aug-25,ZION PROMENADE,New Sale,Strata,49,"29,522",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,06 to 10
PROMENADE PEAK,"2,212,600",785.77,"2,816",Aug-25,ZION PROMENADE,New Sale,Strata,73,"30,310",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,06 to 10
PROMENADE PEAK,"2,230,000",796.54,"2,800",Aug-25,ZION PROMENADE,New Sale,Strata,74,"30,135",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,06 to 10
PROMENADE PEAK,"1,903,800",678.13,"2,807",Aug-25,ZION PROMENADE,New Sale,Strata,63,"30,219",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,06 to 10
PROMENADE PEAK,"1,852,700",656.6,"2,822",Aug-25,ZION PROMENADE,New Sale,Strata,61,"30,372",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,06 to 10
PROMENADE PEAK,"1,852,700",656.6,"2,822",Aug-25,ZION PROMENADE,New Sale,Strata,61,"30,372",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,06 to 10
PROMENADE PEAK,"1,867,600",667.37,"2,798",Aug-25,ZION PROMENADE,New Sale,Strata,62,"30,123",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,06 to 10
PROMENADE PEAK,"2,861,400","1,033.34","2,769",Aug-25,ZION PROMENADE,New Sale,Strata,96,"29,806",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,06 to 10
PROMENADE PEAK,"1,901,600",688.9,"2,760",Aug-25,ZION PROMENADE,New Sale,Strata,64,"29,713",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,06 to 10
PROMENADE PEAK,"1,859,300",656.6,"2,832",Aug-25,ZION PROMENADE,New Sale,Strata,61,"30,480",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,06 to 10
PROMENADE PEAK,"1,859,300",656.6,"2,832",Aug-25,ZION PROMENADE,New Sale,Strata,61,"30,480",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,06 to 10
PROMENADE PEAK,"2,162,100",764.24,"2,829",Aug-25,ZION PROMENADE,New Sale,Strata,71,"30,452",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,06 to 10
PROMENADE PEAK,"1,454,500",527.44,"2,758",Aug-25,ZION PROMENADE,New Sale,Strata,49,"29,684",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,06 to 10
PROMENADE PEAK,"1,454,500",527.44,"2,758",Aug-25,ZION PROMENADE,New Sale,Strata,49,"29,684",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,06 to 10
PROMENADE PEAK,"2,244,400",796.54,"2,818",Aug-25,ZION PROMENADE,New Sale,Strata,74,"30,330",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,06 to 10
PROMENADE PEAK,"1,908,500",688.9,"2,770",Aug-25,ZION PROMENADE,New Sale,Strata,64,"29,820",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,11 to 15
PROMENADE PEAK,"1,865,900",656.6,"2,842",Aug-25,ZION PROMENADE,New Sale,Strata,61,"30,589",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,11 to 15
PROMENADE PEAK,"2,169,800",764.24,"2,839",Aug-25,ZION PROMENADE,New Sale,Strata,71,"30,561",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,11 to 15
PROMENADE PEAK,"2,253,900",796.54,"2,830",Aug-25,ZION PROMENADE,New Sale,Strata,74,"30,458",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,11 to 15
PROMENADE PEAK,"1,924,200",678.13,"2,838",Aug-25,ZION PROMENADE,New Sale,Strata,63,"30,543",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,11 to 15
PROMENADE PEAK,"2,882,100","1,033.34","2,789",Aug-25,ZION PROMENADE,New Sale,Strata,96,"30,022",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,11 to 15
PROMENADE PEAK,"1,915,400",688.9,"2,780",Aug-25,ZION PROMENADE,New Sale,Strata,64,"29,928",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,11 to 15
PROMENADE PEAK,"3,045,100","1,076.4","2,829",Aug-25,ZION PROMENADE,New Sale,Strata,100,"30,451",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,11 to 15
PROMENADE PEAK,"1,872,500",656.6,"2,852",Aug-25,ZION PROMENADE,New Sale,Strata,61,"30,697",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,11 to 15
PROMENADE PEAK,"1,465,100",527.44,"2,778",Aug-25,ZION PROMENADE,New Sale,Strata,49,"29,900",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,11 to 15
PROMENADE PEAK,"2,261,100",796.54,"2,839",Aug-25,ZION PROMENADE,New Sale,Strata,74,"30,555",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,11 to 15
PROMENADE PEAK,"1,930,300",678.13,"2,846",Aug-25,ZION PROMENADE,New Sale,Strata,63,"30,640",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,11 to 15
PROMENADE PEAK,"1,887,600",667.37,"2,828",Aug-25,ZION PROMENADE,New Sale,Strata,62,"30,445",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,11 to 15
PROMENADE PEAK,"2,892,400","1,033.34","2,799",Aug-25,ZION PROMENADE,New Sale,Strata,96,"30,129",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,11 to 15
PROMENADE PEAK,"1,879,000",656.6,"2,862",Aug-25,ZION PROMENADE,New Sale,Strata,61,"30,803",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,11 to 15
PROMENADE PEAK,"1,470,300",527.44,"2,788",Aug-25,ZION PROMENADE,New Sale,Strata,49,"30,006",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,11 to 15
PROMENADE PEAK,"1,936,400",678.13,"2,855",Aug-25,ZION PROMENADE,New Sale,Strata,63,"30,737",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,11 to 15
PROMENADE PEAK,"1,894,300",667.37,"2,838",Aug-25,ZION PROMENADE,New Sale,Strata,62,"30,553",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,11 to 15
PROMENADE PEAK,"2,902,700","1,033.34","2,809",Aug-25,ZION PROMENADE,New Sale,Strata,96,"30,236",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,11 to 15
PROMENADE PEAK,"3,066,600","1,076.4","2,849",Aug-25,ZION PROMENADE,New Sale,Strata,100,"30,666",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,11 to 15
PROMENADE PEAK,"1,885,600",656.6,"2,872",Aug-25,ZION PROMENADE,New Sale,Strata,61,"30,911",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,11 to 15
PROMENADE PEAK,"1,885,600",656.6,"2,872",Aug-25,ZION PROMENADE,New Sale,Strata,61,"30,911",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,11 to 15
PROMENADE PEAK,"1,475,600",527.44,"2,798",Aug-25,ZION PROMENADE,New Sale,Strata,49,"30,114",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,11 to 15
PROMENADE PEAK,"1,942,500",678.13,"2,864",Aug-25,ZION PROMENADE,New Sale,Strata,63,"30,833",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,11 to 15
PROMENADE PEAK,"1,901,000",667.37,"2,849",Aug-25,ZION PROMENADE,New Sale,Strata,62,"30,661",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,11 to 15
PROMENADE PEAK,"1,892,200",656.6,"2,882",Aug-25,ZION PROMENADE,New Sale,Strata,61,"31,020",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,11 to 15
PROMENADE PEAK,"1,892,200",656.6,"2,882",Aug-25,ZION PROMENADE,New Sale,Strata,61,"31,020",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,11 to 15
PROMENADE PEAK,"1,480,900",527.44,"2,808",Aug-25,ZION PROMENADE,New Sale,Strata,49,"30,222",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,11 to 15
PROMENADE PEAK,"2,282,600",796.54,"2,866",Aug-25,ZION PROMENADE,New Sale,Strata,74,"30,846",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,11 to 15
PROMENADE PEAK,"1,948,600",678.13,"2,873",Aug-25,ZION PROMENADE,New Sale,Strata,63,"30,930",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,11 to 15
PROMENADE PEAK,"1,907,600",667.37,"2,858",Aug-25,ZION PROMENADE,New Sale,Strata,62,"30,768",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,11 to 15
PROMENADE PEAK,"2,923,400","1,033.34","2,829",Aug-25,ZION PROMENADE,New Sale,Strata,96,"30,452",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,11 to 15
PROMENADE PEAK,"1,898,700",656.6,"2,892",Aug-25,ZION PROMENADE,New Sale,Strata,61,"31,126",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,16 to 20
PROMENADE PEAK,"1,486,100",527.44,"2,818",Aug-25,ZION PROMENADE,New Sale,Strata,49,"30,329",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,16 to 20
PROMENADE PEAK,"1,954,700",678.13,"2,882",Aug-25,ZION PROMENADE,New Sale,Strata,63,"31,027",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,16 to 20
PROMENADE PEAK,"2,933,700","1,033.34","2,839",Aug-25,ZION PROMENADE,New Sale,Strata,96,"30,559",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,16 to 20
PROMENADE PEAK,"3,098,900","1,076.4","2,879",Aug-25,ZION PROMENADE,New Sale,Strata,100,"30,989",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,16 to 20
PROMENADE PEAK,"1,905,300",656.6,"2,902",Aug-25,ZION PROMENADE,New Sale,Strata,61,"31,234",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,16 to 20
PROMENADE PEAK,"1,905,300",656.6,"2,902",Aug-25,ZION PROMENADE,New Sale,Strata,61,"31,234",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,16 to 20
PROMENADE PEAK,"1,491,400",527.44,"2,828",Aug-25,ZION PROMENADE,New Sale,Strata,49,"30,437",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,16 to 20
PROMENADE PEAK,"1,960,800",678.13,"2,891",Aug-25,ZION PROMENADE,New Sale,Strata,63,"31,124",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,16 to 20
PROMENADE PEAK,"1,921,000",667.37,"2,878",Aug-25,ZION PROMENADE,New Sale,Strata,62,"30,984",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,16 to 20
PROMENADE PEAK,"2,944,100","1,033.34","2,849",Aug-25,ZION PROMENADE,New Sale,Strata,96,"30,668",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,16 to 20
PROMENADE PEAK,"1,960,200",688.9,"2,845",Aug-25,ZION PROMENADE,New Sale,Strata,64,"30,628",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,16 to 20
