Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
PENROSE,"1,782,000","1,097.93","1,623",May-21,SIMS DRIVE,New Sale,Strata,102,"17,471",-,Apartment,1,99 yrs lease commencing from 2019,14,Rest of Central Region,01 to 05
STILL MANSIONS,"1,200,000","1,140.98","1,052",May-21,STILL ROAD,Resale,Strata,106,"11,321",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
VERTICUS,"1,255,000",635.08,"1,976",May-21,JALAN KEMAMAN,New Sale,Strata,59,"21,271",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
PALM OASIS,"958,000",742.72,"1,290",May-21,LORONG H TELOK KURAU,Resale,Strata,69,"13,884",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
MEYER MANSION,"3,835,300","1,496.2","2,551",May-21,MEYER ROAD,New Sale,Strata,139,"27,454","3,816,123",Apartment,1,Freehold,15,Rest of Central Region,16 to 20
PARK COLONIAL,"978,120",462.85,"2,113",May-21,WOODLEIGH LANE,New Sale,Strata,43,"22,747",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,11 to 15
COASTLINE RESIDENCES,"2,932,000","1,130.22","2,594",May-21,AMBER ROAD,New Sale,Strata,105,"27,924",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
THE LENOX,"640,000",430.56,"1,486",May-21,CHANGI ROAD,Resale,Strata,40,"16,000",-,Apartment,1,Freehold,14,Outside Central Region,01 to 05
THE WATERINA,"2,050,000","1,367.03","1,500",May-21,LORONG 40 GEYLANG,Resale,Strata,127,"16,142",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
SOLEIL @ SINARAN,"2,130,000","1,097.93","1,940",May-21,SINARAN DRIVE,Resale,Strata,102,"20,882",-,Condominium,1,99 yrs lease commencing from 2006,11,Core Central Region,31 to 35
TREVISTA,"2,300,000","1,560.78","1,474",May-21,LORONG 3 TOA PAYOH,Resale,Strata,145,"15,862",-,Condominium,1,99 yrs lease commencing from 2008,12,Rest of Central Region,26 to 30
ASTORIA PARK,"988,000",958,"1,031",May-21,LORONG MYDIN,Resale,Strata,89,"11,101",-,Condominium,1,99 yrs lease commencing from 1993,14,Outside Central Region,01 to 05
VIVA,"2,300,000",958,"2,401",May-21,SUFFOLK WALK,Resale,Strata,89,"25,843",-,Condominium,1,Freehold,11,Core Central Region,11 to 15
THE CITRINE,"1,218,000",958,"1,271",May-21,JALAN DATOH,Resale,Strata,89,"13,685",-,Apartment,1,Freehold,12,Rest of Central Region,01 to 05
VIVA,"3,480,000","1,528.49","2,277",May-21,SUFFOLK WALK,Resale,Strata,142,"24,507",-,Condominium,1,Freehold,11,Core Central Region,16 to 20
SILVERSCAPE,"595,000",409.03,"1,455",May-21,LORONG 32 GEYLANG,Resale,Strata,38,"15,658",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
RESIDENTIAL APARTMENTS,"860,000","1,119.46",768,May-21,LORONG 15 GEYLANG,Resale,Strata,104,"8,269",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
PARK INFINIA AT WEE NAM,"1,250,000",559.73,"2,233",May-21,LINCOLN ROAD,Resale,Strata,52,"24,038",-,Condominium,1,Freehold,11,Core Central Region,26 to 30
ROCHELLE AT NEWTON,"1,660,000","1,011.82","1,641",May-21,KENG LEE ROAD,Resale,Strata,94,"17,660",-,Condominium,1,99 yrs lease commencing from 2008,11,Core Central Region,21 to 25
SEASIDE RESIDENCES,"2,250,000","1,087.16","2,070",May-21,SIGLAP LINK,Sub Sale,Strata,101,"22,277",-,Apartment,1,99 yrs lease commencing from 2016,15,Outside Central Region,21 to 25
TREVISTA,"1,300,000",861.12,"1,510",May-21,LORONG 3 TOA PAYOH,Resale,Strata,80,"16,250",-,Condominium,1,99 yrs lease commencing from 2008,12,Rest of Central Region,31 to 35
REGENT RESIDENCES,"1,190,000",807.3,"1,474",May-21,SERANGOON ROAD,Resale,Strata,75,"15,867",-,Apartment,1,Freehold,12,Rest of Central Region,11 to 15
WATER PLACE,"1,555,000","1,216.33","1,278",May-21,TANJONG RHU ROAD,Resale,Strata,113,"13,761",-,Condominium,1,99 yrs lease commencing from 1998,15,Rest of Central Region,01 to 05
URBAN TREASURES,"992,000",516.67,"1,824",May-21,JALAN EUNOS,New Sale,Strata,48,"19,633","942,400",Condominium,1,Freehold,14,Outside Central Region,01 to 05
URBAN TREASURES,"1,017,000",516.67,"1,870",May-21,JALAN EUNOS,New Sale,Strata,48,"20,128","966,150",Condominium,1,Freehold,14,Outside Central Region,06 to 10
THE WOODLEIGH RESIDENCES,"1,148,000",570.49,"2,012",May-21,BIDADARI PARK DRIVE,New Sale,Strata,53,"21,660",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,06 to 10
THE WOODLEIGH RESIDENCES,"1,178,000",570.49,"2,065",May-21,BIDADARI PARK DRIVE,New Sale,Strata,53,"22,226",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,11 to 15
THE ANTARES,"1,229,500",667.37,"1,842",May-21,MATTAR ROAD,New Sale,Strata,62,"19,831",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,11 to 15
THE HELICONIA,"1,468,500","1,334.74","1,100",May-21,JALAN DAUD,Resale,Strata,124,"11,843",-,Condominium,1,Freehold,14,Outside Central Region,01 to 05
ATRIUM RESIDENCES,"986,000","1,011.82",974,May-21,LORONG 28 GEYLANG,Resale,Strata,94,"10,489",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
NATURALIS,"750,000",516.67,"1,452",May-21,LORONG M TELOK KURAU,Resale,Strata,48,"15,625",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
THE MEZZO,"1,480,000","1,560.78",948,May-21,BALESTIER ROAD,Resale,Strata,145,"10,207",-,Apartment,1,Freehold,12,Rest of Central Region,26 to 30
TREVISTA,"1,290,000",925.7,"1,394",May-21,LORONG 3 TOA PAYOH,Resale,Strata,86,"15,000",-,Condominium,1,99 yrs lease commencing from 2008,12,Rest of Central Region,11 to 15
GEM RESIDENCES,"2,000,000","1,248.62","1,602",May-21,LORONG 5 TOA PAYOH,Sub Sale,Strata,116,"17,241",-,Condominium,1,99 yrs lease commencing from 2015,12,Rest of Central Region,11 to 15
SINGA HILLS,"895,000",667.37,"1,341",May-21,JALAN SINGA,Resale,Strata,62,"14,435",-,Apartment,1,Freehold,14,Outside Central Region,01 to 05
THE WATERSIDE,"3,580,000","2,142.04","1,671",May-21,TANJONG RHU ROAD,Resale,Strata,199,"17,990",-,Condominium,1,Freehold,15,Rest of Central Region,11 to 15
EIGHT RIVERSUITES,"1,920,000","2,142.04",896,May-21,WHAMPOA EAST,Resale,Strata,199,"9,648",-,Condominium,1,99 yrs lease commencing from 2011,12,Rest of Central Region,26 to 30
26 NEWTON,"1,800,000",775.01,"2,323",May-21,NEWTON ROAD,Resale,Strata,72,"25,000",-,Apartment,1,Freehold,11,Core Central Region,16 to 20
THE SUNNIFLORA,"1,585,000","1,668.42",950,May-21,LORONG G TELOK KURAU,Resale,Strata,155,"10,226",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
LE REGAL,"490,000",365.98,"1,339",May-21,GEYLANG ROAD,Resale,Strata,34,"14,412",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
PAPILLON,"1,200,000",936.47,"1,281",May-21,JALAN RAMA RAMA,Resale,Strata,87,"13,793",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
ONE AMBER,"983,388",570.49,"1,724",May-21,AMBER GARDENS,Resale,Strata,53,"18,554",-,Condominium,1,Freehold,15,Rest of Central Region,01 to 05
THE MAKENA,"1,850,000","1,151.75","1,606",May-21,MEYER ROAD,Resale,Strata,107,"17,290",-,Condominium,1,Freehold,15,Rest of Central Region,16 to 20
AMBER PARK,"1,803,590",699.66,"2,578",May-21,AMBER GARDENS,New Sale,Strata,65,"27,748",-,Condominium,1,Freehold,15,Rest of Central Region,16 to 20
PULLMAN RESIDENCES NEWTON,"1,785,000",667.37,"2,675",May-21,DUNEARN ROAD,New Sale,Strata,62,"28,790",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
SOLEIL @ SINARAN,"2,800,000","1,463.9","1,913",May-21,SINARAN DRIVE,Resale,Strata,136,"20,588",-,Condominium,1,99 yrs lease commencing from 2006,11,Core Central Region,31 to 35
THE BELVEDERE,"2,223,000","1,237.86","1,796",May-21,MEYER ROAD,Resale,Strata,115,"19,330",-,Condominium,1,Freehold,15,Rest of Central Region,01 to 05
COASTLINE RESIDENCES,"1,063,000",452.09,"2,351",May-21,AMBER ROAD,New Sale,Strata,42,"25,310",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
THE WATERINA,"1,788,888","1,291.68","1,385",May-21,LORONG 40 GEYLANG,Resale,Strata,120,"14,907",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
PARC ESTA,"2,188,000","1,227.1","1,783",May-21,SIMS AVENUE,New Sale,Strata,114,"19,193",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,06 to 10
THE LUCENT,"1,288,800",958,"1,345",May-21,LORONG N TELOK KURAU,Resale,Strata,89,"14,481",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
NEPTUNE COURT,"1,475,000","1,636.13",902,May-21,MARINE VISTA,Resale,Strata,152,"9,704",-,Apartment,1,99 yrs lease commencing from 1975,15,Outside Central Region,11 to 15
GUILLEMARD SUITES,"900,000",635.08,"1,417",May-21,GUILLEMARD ROAD,Resale,Strata,59,"15,254",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
PRESTIGE HEIGHTS,"550,000",344.45,"1,597",May-21,BALESTIER ROAD,Resale,Strata,32,"17,188",-,Apartment,1,Freehold,12,Rest of Central Region,11 to 15
GRANDVIEW SUITES,"525,000",387.5,"1,355",May-21,LORONG 22 GEYLANG,Resale,Strata,36,"14,583",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
THE MAKENA,"2,700,000","1,646.89","1,639",May-21,MEYER ROAD,Resale,Strata,153,"17,647",-,Condominium,1,Freehold,15,Rest of Central Region,21 to 25
26 NEWTON,"1,789,945",775.01,"2,310",May-21,NEWTON ROAD,Resale,Strata,72,"24,860",-,Apartment,1,Freehold,11,Core Central Region,11 to 15
RIVERBAY,"1,190,000",947.23,"1,256",May-21,MAR THOMA ROAD,Resale,Strata,88,"13,523",-,Apartment,1,999 yrs lease commencing from 1882,12,Rest of Central Region,16 to 20
RIVEREDGE,"1,765,000","1,334.74","1,322",May-21,SAMPAN PLACE,Resale,Strata,124,"14,234",-,Condominium,1,99 yrs lease commencing from 2004,15,Rest of Central Region,06 to 10
PALM VISTA,"1,050,000",990.29,"1,060",May-21,LORONG G TELOK KURAU,Resale,Strata,92,"11,413",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
THE CAPE,"2,320,000","1,313.21","1,767",May-21,AMBER ROAD,Resale,Strata,122,"19,016",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
ST PATRICK'S RESIDENCES,"3,500,000","3,164.62","1,106",May-21,ST. PATRICK'S ROAD,Resale,Strata,294,"11,905",-,Apartment,1,Freehold,15,Outside Central Region,B1 to B5
SANCTUARY GREEN,"1,450,000","1,140.98","1,271",May-21,TANJONG RHU ROAD,Resale,Strata,106,"13,679",-,Condominium,1,99 yrs lease commencing from 1997,15,Rest of Central Region,11 to 15
THE WATERSIDE,"3,811,000","2,411.14","1,581",May-21,TANJONG RHU ROAD,Resale,Strata,224,"17,013",-,Condominium,1,Freehold,15,Rest of Central Region,01 to 05
PULLMAN RESIDENCES NEWTON,"3,900,000","1,377.79","2,831",May-21,DUNEARN ROAD,New Sale,Strata,128,"30,469",-,Apartment,1,Freehold,11,Core Central Region,11 to 15
THE ANTARES,"1,215,840",667.37,"1,822",May-21,MATTAR ROAD,New Sale,Strata,62,"19,610",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,06 to 10
PEAK RESIDENCE,"3,951,850","1,388.56","2,846",May-21,THOMSON ROAD,New Sale,Strata,129,"30,634",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
PARK COLONIAL,"1,343,000",678.13,"1,980",May-21,WOODLEIGH LANE,New Sale,Strata,63,"21,317",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,01 to 05
THE WATERINA,"1,350,000","1,054.87","1,280",May-21,LORONG 40 GEYLANG,Resale,Strata,98,"13,776",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
THE GRANDIFLORA,"1,050,000","1,033.34","1,016",May-21,LORONG L TELOK KURAU,Resale,Strata,96,"10,938",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
PULLMAN RESIDENCES NEWTON,"3,713,000","1,377.79","2,695",May-21,DUNEARN ROAD,New Sale,Strata,128,"29,008",-,Apartment,1,Freehold,11,Core Central Region,06 to 10
THE WOODLEIGH RESIDENCES,"1,320,000",667.37,"1,978",May-21,BIDADARI PARK DRIVE,New Sale,Strata,62,"21,290",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,11 to 15
THE ANTARES,"1,345,000",731.95,"1,838",May-21,MATTAR ROAD,New Sale,Strata,68,"19,779",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,11 to 15
THE ANTARES,"1,628,520",882.65,"1,845",May-21,MATTAR ROAD,New Sale,Strata,82,"19,860",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,11 to 15
VERTICUS,"1,581,000",775.01,"2,040",May-21,JALAN KEMAMAN,New Sale,Strata,72,"21,958",-,Apartment,1,Freehold,12,Rest of Central Region,16 to 20
COASTLINE RESIDENCES,"1,276,000",452.09,"2,822",May-21,AMBER ROAD,New Sale,Strata,42,"30,381",-,Apartment,1,Freehold,15,Rest of Central Region,16 to 20
MIRO,"2,030,000","1,248.62","1,626",Apr-21,LINCOLN ROAD,Resale,Strata,116,"17,500",-,Apartment,1,Freehold,11,Core Central Region,11 to 15
SIMS URBAN OASIS,"1,470,000",958,"1,534",Apr-21,SIMS DRIVE,Resale,Strata,89,"16,517",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,11 to 15
THE MAKENA,"2,650,000","1,636.13","1,620",Apr-21,MEYER ROAD,Resale,Strata,152,"17,434",-,Condominium,1,Freehold,15,Rest of Central Region,16 to 20
AMBER PARK,"1,651,480",678.13,"2,435",Apr-21,AMBER GARDENS,New Sale,Strata,63,"26,214",-,Condominium,1,Freehold,15,Rest of Central Region,01 to 05
PULLMAN RESIDENCES NEWTON,"3,670,000","1,377.79","2,664",Apr-21,DUNEARN ROAD,New Sale,Strata,128,"28,672",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
AMBER PARK,"3,512,970","1,571.54","2,235",Apr-21,AMBER GARDENS,New Sale,Strata,146,"24,061",-,Condominium,1,Freehold,15,Rest of Central Region,06 to 10
NEWTON 18,"1,720,000",979.52,"1,756",Apr-21,NEWTON ROAD,Resale,Strata,91,"18,901",-,Apartment,1,Freehold,11,Core Central Region,06 to 10
AMBER PARK,"2,758,480","1,108.69","2,488",Apr-21,AMBER GARDENS,New Sale,Strata,103,"26,781",-,Condominium,1,Freehold,15,Rest of Central Region,16 to 20
URBAN TREASURES,"1,954,000","1,011.82","1,830",Apr-21,JALAN EUNOS,New Sale,Strata,94,"19,696","1,851,412",Condominium,1,Freehold,14,Outside Central Region,06 to 10
EUHABITAT,"1,610,000","1,302.44","1,236",Apr-21,JALAN EUNOS,Resale,Strata,121,"13,306",-,Condominium,1,99 yrs lease commencing from 2010,14,Outside Central Region,01 to 05
THE ANTARES,"1,226,240",656.6,"1,868",Apr-21,MATTAR ROAD,New Sale,Strata,61,"20,102",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,06 to 10
THE CAPE,"1,170,000",613.55,"1,907",Apr-21,AMBER ROAD,Resale,Strata,57,"20,526",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
OLLOI,"2,420,532","1,345.5","1,799",Apr-21,LORONG 101 CHANGI,New Sale,Strata,125,"19,364",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
THE VENUE RESIDENCES,"1,210,000",839.59,"1,441",Apr-21,TAI THONG CRESCENT,Resale,Strata,78,"15,513",-,Apartment,1,99 yrs lease commencing from 2012,13,Rest of Central Region,11 to 15
THE ATRIA AT MEYER,"4,880,000","2,949.34","1,655",Apr-21,MEYER ROAD,Resale,Strata,274,"17,810",-,Condominium,1,Freehold,15,Rest of Central Region,21 to 25
77 @ EAST COAST,"964,300",516.67,"1,866",Apr-21,UPPER EAST COAST ROAD,New Sale,Strata,48,"20,090",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
AMBER SKYE,"2,220,000","1,216.33","1,825",Apr-21,AMBER ROAD,Resale,Strata,113,"19,646",-,Apartment,1,Freehold,15,Rest of Central Region,06 to 10
VACANZA @ EAST,"620,000",484.38,"1,280",Apr-21,LENGKONG TUJOH,Resale,Strata,45,"13,778",-,Condominium,1,Freehold,14,Outside Central Region,01 to 05
ORCHID APARTMENTS,"1,960,000","1,356.26","1,445",Apr-21,ENG NEO AVENUE,Resale,Strata,126,"15,556",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
THE SEAFRONT ON MEYER,"5,000,000","2,292.73","2,181",Apr-21,MEYER ROAD,Resale,Strata,213,"23,474",-,Condominium,1,Freehold,15,Rest of Central Region,21 to 25
THE LINE @ TANJONG RHU,"2,330,000","1,065.64","2,186",Apr-21,TANJONG RHU ROAD,Resale,Strata,99,"23,535",-,Condominium,1,Freehold,15,Rest of Central Region,06 to 10
STARVILLE,"1,310,000","1,237.86","1,058",Apr-21,LENGKONG TIGA,Resale,Strata,115,"11,391",-,Condominium,1,Freehold,14,Outside Central Region,06 to 10
THE WATERSIDE,"3,811,000","2,142.04","1,779",Apr-21,TANJONG RHU ROAD,Resale,Strata,199,"19,151",-,Condominium,1,Freehold,15,Rest of Central Region,21 to 25
COSTA RHU,"2,700,000","2,055.92","1,313",Apr-21,RHU CROSS,Resale,Strata,191,"14,136",-,Condominium,1,99 yrs lease commencing from 1994,15,Rest of Central Region,01 to 05
JOO CHIAT MANSIONS,"1,380,000","1,237.86","1,115",Apr-21,JOO CHIAT TERRACE,Resale,Strata,115,"12,000",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
VILLA MARINA,"1,280,000","1,496.2",856,Apr-21,JALAN SEMPADAN,Resale,Strata,139,"9,209",-,Condominium,1,99 yrs lease commencing from 1995,15,Outside Central Region,01 to 05
THE WATERSIDE,"4,029,960","2,400.37","1,679",Apr-21,TANJONG RHU ROAD,Resale,Strata,223,"18,072",-,Condominium,1,Freehold,15,Rest of Central Region,06 to 10
COSTA RHU,"3,300,000","2,163.56","1,525",Apr-21,RHU CROSS,Resale,Strata,201,"16,418",-,Condominium,1,99 yrs lease commencing from 1994,15,Rest of Central Region,11 to 15
BARTLEY RIDGE,"1,180,000",850.36,"1,388",Apr-21,MOUNT VERNON ROAD,Resale,Strata,79,"14,937",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,01 to 05
DE ROYALE,"1,765,000","1,259.39","1,401",Apr-21,JALAN RAMA RAMA,Resale,Strata,117,"15,085",-,Condominium,1,Freehold,12,Rest of Central Region,01 to 05
AMBER RESIDENCES,"3,900,000","2,217.38","1,759",Apr-21,AMBER ROAD,Resale,Strata,206,"18,932",-,Condominium,1,Freehold,15,Rest of Central Region,11 to 15
VILLA MARINA,"1,280,000","1,151.75","1,111",Apr-21,JALAN SEMPADAN,Resale,Strata,107,"11,963",-,Condominium,1,99 yrs lease commencing from 1995,15,Outside Central Region,01 to 05
SIMSVILLE,"1,360,000","1,237.86","1,099",Apr-21,GEYLANG EAST AVENUE 2,Resale,Strata,115,"11,826",-,Condominium,1,99 yrs lease commencing from 1994,14,Rest of Central Region,06 to 10
BARTLEY RIDGE,"1,610,000","1,227.1","1,312",Apr-21,MOUNT VERNON ROAD,Resale,Strata,114,"14,123",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,01 to 05
FLAMINGO VALLEY,"1,230,000",818.06,"1,504",Apr-21,SIGLAP ROAD,Resale,Strata,76,"16,184",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
TREVISTA,"1,865,000","1,280.92","1,456",Apr-21,LORONG 3 TOA PAYOH,Resale,Strata,119,"15,672",-,Condominium,1,99 yrs lease commencing from 2008,12,Rest of Central Region,11 to 15
THE WATERINA,"1,515,000","1,087.16","1,394",Apr-21,LORONG 40 GEYLANG,Resale,Strata,101,"15,000",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
ONE MEYER,"2,563,000","1,033.34","2,480",Apr-21,MEYER PLACE,New Sale,Strata,96,"26,698",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
NYON,"1,220,000",484.38,"2,519",Apr-21,AMBER ROAD,New Sale,Strata,45,"27,111",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
TANJONG RIA CONDOMINIUM,"1,580,000","1,280.92","1,233",Apr-21,TANJONG RHU ROAD,Resale,Strata,119,"13,277",-,Condominium,1,99 yrs lease commencing from 1993,15,Rest of Central Region,06 to 10
AMBER PARK,"1,683,460",678.13,"2,482",Apr-21,AMBER GARDENS,New Sale,Strata,63,"26,722",-,Condominium,1,Freehold,15,Rest of Central Region,11 to 15
THE ANTARES,"1,186,560",667.37,"1,778",Apr-21,MATTAR ROAD,New Sale,Strata,62,"19,138",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,01 to 05
PAVILION 11,"2,350,000","1,485.43","1,582",Apr-21,AKYAB ROAD,Resale,Strata,138,"17,029",-,Condominium,1,Freehold,11,Core Central Region,06 to 10
L'VIV,"1,250,000",613.55,"2,037",Apr-21,NEWTON ROAD,Resale,Strata,57,"21,930",-,Apartment,1,Freehold,11,Core Central Region,11 to 15
THE SEAWIND,"1,020,000",678.13,"1,504",Apr-21,LORONG M TELOK KURAU,Resale,Strata,63,"16,190",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
77 @ EAST COAST,"1,031,000",592.02,"1,741",Apr-21,UPPER EAST COAST ROAD,New Sale,Strata,55,"18,745",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
8@WOODLEIGH,"1,528,000","1,097.93","1,392",Apr-21,WOODLEIGH CLOSE,Resale,Strata,102,"14,980",-,Condominium,1,99 yrs lease commencing from 2008,13,Rest of Central Region,01 to 05
PARC ESTA,"1,824,000","1,065.64","1,712",Apr-21,SIMS AVENUE,New Sale,Strata,99,"18,424",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,01 to 05
THE VIEW @ MEYER,"3,540,000","1,797.59","1,969",Apr-21,MEYER ROAD,Resale,Strata,167,"21,198",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
KIM KEAT LODGE,"1,460,000","1,259.39","1,159",Apr-21,KIM KEAT ROAD,Resale,Strata,117,"12,479",-,Apartment,1,Freehold,12,Rest of Central Region,01 to 05
EIGHT RIVERSUITES,"1,940,000","1,356.26","1,430",Apr-21,WHAMPOA EAST,Resale,Strata,126,"15,397",-,Condominium,1,99 yrs lease commencing from 2011,12,Rest of Central Region,21 to 25
L'VIV,"2,120,000","1,001.05","2,118",Apr-21,NEWTON ROAD,Resale,Strata,93,"22,796",-,Apartment,1,Freehold,11,Core Central Region,26 to 30
PAYA LEBAR RESIDENCES,"1,718,000","1,270.15","1,353",Apr-21,PAYA LEBAR ROAD,Resale,Strata,118,"14,559",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
THE SEAFRONT ON MEYER,"3,200,000","1,603.84","1,995",Apr-21,MEYER ROAD,Resale,Strata,149,"21,477",-,Condominium,1,Freehold,15,Rest of Central Region,21 to 25
THE WATERSIDE,"3,581,000","2,142.04","1,672",Apr-21,TANJONG RHU ROAD,Resale,Strata,199,"17,995",-,Condominium,1,Freehold,15,Rest of Central Region,11 to 15
SUITES 28,"560,000",452.09,"1,239",Apr-21,LORONG 30 GEYLANG,Resale,Strata,42,"13,333",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
SKYSUITES17,"998,000",678.13,"1,472",Apr-21,JALAN RAJAH,Resale,Strata,63,"15,841",-,Apartment,1,Freehold,12,Rest of Central Region,11 to 15
MANDARIN GARDENS,"1,275,000","1,001.05","1,274",Apr-21,SIGLAP ROAD,Resale,Strata,93,"13,710",-,Condominium,1,99 yrs lease commencing from 1982,15,Outside Central Region,11 to 15
SANCTUARY GREEN,"1,060,000",775.01,"1,368",Apr-21,TANJONG RHU ROAD,Resale,Strata,72,"14,722",-,Condominium,1,99 yrs lease commencing from 1997,15,Rest of Central Region,06 to 10
GRAND DUCHESS AT ST PATRICK'S,"5,200,000","3,907.33","1,331",Apr-21,ST. PATRICK'S ROAD,Resale,Strata,363,"14,325",-,Condominium,1,Freehold,15,Outside Central Region,06 to 10
SEASIDE RESIDENCES,"2,320,000","1,205.57","1,924",Apr-21,SIGLAP LINK,Sub Sale,Strata,112,"20,714",-,Apartment,1,99 yrs lease commencing from 2016,15,Outside Central Region,06 to 10
SEASIDE RESIDENCES,"1,550,000",581.26,"2,667",Apr-21,SIGLAP LINK,Sub Sale,Strata,54,"28,704",-,Apartment,1,99 yrs lease commencing from 2016,15,Outside Central Region,01 to 05
AVA TOWERS,"1,420,000","1,173.28","1,210",Apr-21,AVA ROAD,Resale,Strata,109,"13,028",-,Apartment,1,Freehold,12,Rest of Central Region,01 to 05
OLEANDER TOWERS,"1,250,000","1,140.98","1,096",Apr-21,LORONG 1 TOA PAYOH,Resale,Strata,106,"11,792",-,Apartment,1,99 yrs lease commencing from 1995,12,Rest of Central Region,06 to 10
ONE MEYER,"2,587,000","1,033.34","2,504",Apr-21,MEYER PLACE,New Sale,Strata,96,"26,948",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
KEMBANGAN SUITES,"750,000",516.67,"1,452",Apr-21,JALAN MASJID,Resale,Strata,48,"15,625",-,Apartment,1,Freehold,14,Outside Central Region,01 to 05
AMBER PARK,"1,214,420",484.38,"2,507",Apr-21,AMBER GARDENS,New Sale,Strata,45,"26,987",-,Condominium,1,Freehold,15,Rest of Central Region,01 to 05
PULLMAN RESIDENCES NEWTON,"3,841,000","1,377.79","2,788",Apr-21,DUNEARN ROAD,New Sale,Strata,128,"30,008",-,Apartment,1,Freehold,11,Core Central Region,11 to 15
AMBER PARK,"2,702,720","1,108.69","2,438",Apr-21,AMBER GARDENS,New Sale,Strata,103,"26,240",-,Condominium,1,Freehold,15,Rest of Central Region,11 to 15
AMBER PARK,"2,733,880","1,108.69","2,466",Apr-21,AMBER GARDENS,New Sale,Strata,103,"26,543",-,Condominium,1,Freehold,15,Rest of Central Region,16 to 20
SIMS URBAN OASIS,"962,000",624.31,"1,541",Apr-21,SIMS DRIVE,Resale,Strata,58,"16,586",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,01 to 05
MANDARIN GARDENS,"828,000",731.95,"1,131",Apr-21,SIGLAP ROAD,Resale,Strata,68,"12,176",-,Condominium,1,99 yrs lease commencing from 1982,15,Outside Central Region,06 to 10
THE TRE VER,"844,000",495.14,"1,705",Apr-21,POTONG PASIR AVENUE 1,New Sale,Strata,46,"18,348",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,11 to 15
MEYER MANSION,"4,485,800","1,765.3","2,541",Apr-21,MEYER ROAD,New Sale,Strata,164,"27,352",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
