Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
HILLSGROVE,"3,900,000","4,542.41",859,Jan-24,HILLSIDE DRIVE,Resale,Strata,422,"9,242",-,Semi-Detached House,1,999 yrs lease commencing from 1878,19,Outside Central Region,-
SUMMER GARDENS,"2,900,000","3,950.39",734,Jan-24,UPPER CHANGI ROAD EAST,Resale,Strata,367,"7,902",-,Terrace House,1,99 yrs lease commencing from 1995,16,Outside Central Region,-
SUMMER GARDENS,"2,400,000","3,024.68",793,Jan-24,UPPER CHANGI ROAD EAST,Resale,Strata,281,"8,541",-,Terrace House,1,99 yrs lease commencing from 1995,16,Outside Central Region,-
AFFINITY AT SERANGOON,"2,980,000","2,325.02","1,282",Jan-24,SERANGOON NORTH AVENUE 1,Sub Sale,Strata,216,"13,796",-,Terrace House,1,99 yrs lease commencing from 2018,19,Outside Central Region,-
THE SPRINGFIELD,"1,980,000","2,389.61",829,Jan-24,CHEMPAKA KUNING LINK,Resale,Strata,222,"8,919",-,Terrace House,1,99 yrs lease commencing from 1995,16,Outside Central Region,-
CHARLTON VILLAS,"3,150,000","3,132.32","1,006",Jan-24,CHARLTON LANE,Resale,Strata,291,"10,825",-,Terrace House,1,Freehold,19,Outside Central Region,-
THE MORRIS RESIDENCES,"3,530,000","4,014.97",879,Jan-24,PAYA LEBAR CRESCENT,Resale,Strata,373,"9,464",-,Terrace House,1,Freehold,19,Outside Central Region,-
HORIZON GREEN,"3,085,000","3,272.26",943,Dec-23,ANG MO KIO AVENUE 2,Resale,Strata,304,"10,148",-,Terrace House,1,99 yrs lease commencing from 1995,20,Outside Central Region,-
HORIZON GARDENS,"2,608,000","2,992.39",872,Dec-23,ANG MO KIO AVENUE 2,Resale,Strata,278,"9,381",-,Terrace House,1,99 yrs lease commencing from 1995,20,Outside Central Region,-
THOMSON GRAND,"3,670,000","5,155.96",712,Dec-23,SIN MING WALK,Resale,Strata,479,"7,662",-,Terrace House,1,99 yrs lease commencing from 2010,20,Rest of Central Region,-
VERDANA VILLAS,"3,700,000","4,746.92",779,Dec-23,GRACE WALK,Resale,Strata,441,"8,390",-,Semi-Detached House,1,Freehold,19,Outside Central Region,-
HORIZON GARDENS,"2,600,000","3,013.92",863,Dec-23,ANG MO KIO AVENUE 2,Resale,Strata,280,"9,286",-,Terrace House,1,99 yrs lease commencing from 1995,20,Outside Central Region,-
ARCHIPELAGO,"3,460,000","4,402.48",786,Dec-23,BEDOK RESERVOIR ROAD,Resale,Strata,409,"8,460",-,Semi-Detached House,1,99 yrs lease commencing from 2011,16,Outside Central Region,-
LANGE 28,"2,140,000","2,142.04",999,Nov-23,LANGE ROAD,Resale,Strata,199,"10,754",-,Terrace House,1,999 yrs lease commencing from 1878,19,Outside Central Region,-
JANSEN 8,"3,550,000","4,294.84",827,Nov-23,JANSEN ROAD,Resale,Strata,399,"8,897",-,Semi-Detached House,1,Freehold,19,Outside Central Region,-
ECO,"3,800,000","3,218.44","1,181",Nov-23,BEDOK SOUTH AVENUE 3,Resale,Strata,299,"12,709",-,Terrace House,1,99 yrs lease commencing from 2012,16,Outside Central Region,-
KEW RESIDENCIA,"2,136,888","3,035.45",704,Nov-23,KEW CRESCENT,Resale,Strata,282,"7,578",-,Terrace House,1,99 yrs lease commencing from 1994,16,Outside Central Region,-
THE SILVER SPURZ,"3,065,000","2,658.71","1,153",Nov-23,BRIGHTON AVENUE,Resale,Strata,247,"12,409",-,Terrace House,1,Freehold,19,Outside Central Region,-
THOMSON GRAND,"3,450,000","5,155.96",669,Nov-23,SIN MING WALK,Resale,Strata,479,"7,203",-,Terrace House,1,99 yrs lease commencing from 2010,20,Rest of Central Region,-
CHEPSTOW VILLE,"3,368,000","4,456.3",756,Nov-23,CHEPSTOW CLOSE,Resale,Strata,414,"8,135",-,Detached House,1,999 yrs lease commencing from 1953,19,Outside Central Region,-
HORIZON GARDENS,"2,703,999","3,013.92",897,Oct-23,ANG MO KIO AVENUE 2,Resale,Strata,280,"9,657",-,Terrace House,1,99 yrs lease commencing from 1995,20,Outside Central Region,-
SERANGOON GARDEN VIEW,"2,630,000","2,163.56","1,216",Oct-23,JALAN HWI YOH,Resale,Strata,201,"13,085",-,Terrace House,1,999 yrs lease commencing from 1879,19,Outside Central Region,-
AFFINITY AT SERANGOON,"3,180,000","2,066.69","1,539",Oct-23,SERANGOON NORTH AVENUE 1,Sub Sale,Strata,192,"16,563",-,Terrace House,1,99 yrs lease commencing from 2018,19,Outside Central Region,-
MARLENE VILLE,"3,125,000","2,475.72","1,262",Oct-23,MARLENE AVENUE,Resale,Strata,230,"13,587",-,Terrace House,1,Freehold,19,Outside Central Region,-
D'ELIAS,"3,068,000","4,284.07",716,Oct-23,ELIAS TERRACE,Resale,Strata,398,"7,709",-,Terrace House,1,999 yrs lease commencing from 1881,18,Outside Central Region,-
D'MANOR,"2,390,000","2,723.29",878,Sep-23,TANAH MERAH KECHIL AVENUE,Resale,Strata,253,"9,447",-,Terrace House,1,99 yrs lease commencing from 1997,16,Outside Central Region,-
SURIN VILLAS,"3,600,000","6,426.11",560,Sep-23,SURIN AVENUE,Resale,Strata,597,"6,030",-,Terrace House,1,Freehold,19,Outside Central Region,-
D'MANOR,"2,380,000","2,723.29",874,Sep-23,TANAH MERAH KECHIL AVENUE,Resale,Strata,253,"9,407",-,Terrace House,1,99 yrs lease commencing from 1997,16,Outside Central Region,-
AFFINITY AT SERANGOON,"3,080,000","2,066.69","1,490",Aug-23,SERANGOON NORTH AVENUE 1,Sub Sale,Strata,192,"16,042",-,Terrace House,1,99 yrs lease commencing from 2018,19,Outside Central Region,-
VERDANA VILLAS,"3,950,000","4,833.04",817,Aug-23,GRACE WALK,Resale,Strata,449,"8,797",-,Semi-Detached House,1,Freehold,19,Outside Central Region,-
JEWEL @ CHUAN HOE,"3,000,000","4,090.32",733,Aug-23,CHUAN HOE AVENUE,Resale,Strata,380,"7,895",-,Terrace House,1,999 yrs lease commencing from 1886,19,Outside Central Region,-
VERDANA VILLAS,"3,350,000","4,359.42",768,Jul-23,GRACE WALK,Resale,Strata,405,"8,272",-,Semi-Detached House,1,Freehold,19,Outside Central Region,-
ARCHIPELAGO,"3,700,000","4,413.24",838,Jul-23,BEDOK RESERVOIR ROAD,Resale,Strata,410,"9,024",-,Semi-Detached House,1,99 yrs lease commencing from 2011,16,Outside Central Region,-
CHARLTON 27,"3,760,000","4,876.09",771,Jul-23,SURIN AVENUE,Resale,Strata,453,"8,300",-,Terrace House,1,Freehold,19,Outside Central Region,-
NORTHSHORE BUNGALOWS,"4,800,000","10,365.73",463,Jul-23,PONGGOL SEVENTEENTH AVENUE,Resale,Strata,963,"4,984",-,Detached House,1,Freehold,19,Outside Central Region,-
SOLARIS RESIDENCES,"3,100,000","3,831.98",809,Jul-23,PAYA LEBAR CRESCENT,Resale,Strata,356,"8,708",-,Terrace House,1,Freehold,19,Outside Central Region,-
HORIZON GREEN,"2,900,000","3,369.13",861,Jul-23,ANG MO KIO AVENUE 2,Resale,Strata,313,"9,265",-,Terrace House,1,99 yrs lease commencing from 1995,20,Outside Central Region,-
SUMMER GARDENS,"2,700,000","3,369.13",801,Jul-23,UPPER CHANGI ROAD EAST,Resale,Strata,313,"8,626",-,Terrace House,1,99 yrs lease commencing from 1995,16,Outside Central Region,-
SUMMER GARDENS,"2,550,000","3,369.13",757,Jun-23,UPPER CHANGI ROAD EAST,Resale,Strata,313,"8,147",-,Terrace House,1,99 yrs lease commencing from 1995,16,Outside Central Region,-
HORIZON GREEN,"2,880,000","3,379.9",852,Jun-23,ANG MO KIO AVENUE 2,Resale,Strata,314,"9,172",-,Terrace House,1,99 yrs lease commencing from 1995,20,Outside Central Region,-
KOVAN REGENCY,"3,990,000","3,702.82","1,078",Jun-23,KOVAN RISE,Resale,Strata,344,"11,599",-,Terrace House,1,99 yrs lease commencing from 2012,19,Outside Central Region,-
ASTON RESIDENCE,"3,250,000","4,693.1",693,Jun-23,JALAN LOYANG BESAR,Resale,Strata,436,"7,454",-,Detached House,1,946 yrs lease commencing from 1938,17,Outside Central Region,01 to 05
THOMSON THREE,"3,680,000","3,293.78","1,117",Jun-23,BRIGHT HILL DRIVE,Resale,Strata,306,"12,026",-,Semi-Detached House,1,99 yrs lease commencing from 2012,20,Rest of Central Region,-
CHARLTON 18,"3,200,000","3,390.66",944,Jun-23,CHARLTON LANE,Resale,Strata,315,"10,159",-,Terrace House,1,Freehold,19,Outside Central Region,-
GRANDIOSO 8,"3,900,000","3,950.39",987,Jun-23,BRIGHT HILL CRESCENT,Resale,Strata,367,"10,627",-,Semi-Detached House,1,Freehold,20,Rest of Central Region,-
TRUSSVILLE,"2,650,000","3,013.92",879,Jun-23,PAYA LEBAR CRESCENT,Resale,Strata,280,"9,464",-,Terrace House,1,Freehold,19,Outside Central Region,-
D'MANOR,"2,250,000","2,723.29",826,May-23,TANAH MERAH KECHIL AVENUE,Resale,Strata,253,"8,893",-,Terrace House,1,99 yrs lease commencing from 1997,16,Outside Central Region,-
THE SPRINGFIELD,"2,050,000","2,529.54",810,May-23,CHEMPAKA KUNING LINK,Resale,Strata,235,"8,723",-,Terrace House,1,99 yrs lease commencing from 1995,16,Outside Central Region,-
THOMSON GRAND,"3,760,000","5,145.19",731,May-23,SIN MING WALK,Resale,Strata,478,"7,866",-,Terrace House,1,99 yrs lease commencing from 2010,20,Rest of Central Region,-
RIVERFRONT RESIDENCES,"3,010,000","2,109.74","1,427",May-23,HOUGANG AVENUE 7,New Sale,Strata,196,"15,357",-,Terrace House,1,99 yrs lease commencing from 2018,19,Outside Central Region,-
D'MANOR,"2,420,000","2,723.29",889,May-23,TANAH MERAH KECHIL AVENUE,Resale,Strata,253,"9,565",-,Terrace House,1,99 yrs lease commencing from 1997,16,Outside Central Region,-
CHARLTON VILLAS,"3,128,888","2,723.29","1,149",Apr-23,CHARLTON LANE,Resale,Strata,253,"12,367",-,Terrace House,1,Freehold,19,Outside Central Region,-
D'MANOR,"2,350,000","2,723.29",863,Apr-23,TANAH MERAH KECHIL AVENUE,Resale,Strata,253,"9,289",-,Terrace House,1,99 yrs lease commencing from 1997,16,Outside Central Region,-
THE ARECA,"2,128,888","2,454.19",867,Apr-23,BUNGA RAMPAI PLACE,Resale,Strata,228,"9,337",-,Terrace House,1,99 yrs lease commencing from 2000,19,Rest of Central Region,-
CERELIA VISTA,"3,350,000","4,886.86",686,Apr-23,LORONG AH SOO,Resale,Strata,454,"7,379",-,Terrace House,1,Freehold,19,Outside Central Region,-
ASTON RESIDENCE,"3,142,500","4,714.63",667,Apr-23,JALAN LOYANG BESAR,Resale,Strata,438,"7,175",-,Detached House,1,946 yrs lease commencing from 1938,17,Outside Central Region,01 to 05
THE SPRINGFIELD,"1,950,000","2,368.08",823,Apr-23,CHEMPAKA KUNING LINK,Resale,Strata,220,"8,864",-,Terrace House,1,99 yrs lease commencing from 1995,16,Outside Central Region,-
KEW RESIDENCIA,"1,958,888","2,540.3",771,Mar-23,KEW CRESCENT,Resale,Strata,236,"8,300",-,Terrace House,1,99 yrs lease commencing from 1994,16,Outside Central Region,-
VERDANA VILLAS,"3,250,000","4,370.18",744,Mar-23,GRACE WALK,Resale,Strata,406,"8,005",-,Semi-Detached House,1,Freehold,19,Outside Central Region,-
ECO,"3,880,000","3,562.88","1,089",Mar-23,BEDOK SOUTH AVENUE 3,Resale,Strata,331,"11,722",-,Terrace House,1,99 yrs lease commencing from 2012,16,Outside Central Region,-
HORIZON GARDENS,"2,528,000","3,056.98",827,Mar-23,ANG MO KIO AVENUE 2,Resale,Strata,284,"8,901",-,Terrace House,1,99 yrs lease commencing from 1995,20,Outside Central Region,-
NORTHSHORE BUNGALOWS,"3,790,000","10,107.4",375,Mar-23,PONGGOL SEVENTEENTH AVENUE,Resale,Strata,939,"4,036",-,Detached House,1,Freehold,19,Outside Central Region,-
ASTON GREEN,"3,000,000","4,165.67",720,Mar-23,PAYA LEBAR CRESCENT,Resale,Strata,387,"7,752",-,Semi-Detached House,1,Freehold,19,Outside Central Region,-
PLACE-8,"3,090,000","3,283.02",941,Feb-23,PAYA LEBAR CRESCENT,Resale,Strata,305,"10,131",-,Terrace House,1,Freehold,19,Outside Central Region,-
SUMMER GARDENS,"2,380,000","3,024.68",787,Feb-23,UPPER CHANGI ROAD EAST,Resale,Strata,281,"8,470",-,Terrace House,1,99 yrs lease commencing from 1995,16,Outside Central Region,-
HORIZON GREEN,"2,780,000","3,196.91",870,Feb-23,ANG MO KIO AVENUE 2,Resale,Strata,297,"9,360",-,Terrace House,1,99 yrs lease commencing from 1995,20,Outside Central Region,-
D'MANOR,"2,300,000","2,723.29",845,Feb-23,TANAH MERAH KECHIL AVENUE,Resale,Strata,253,"9,091",-,Terrace House,1,99 yrs lease commencing from 1997,16,Outside Central Region,-
HORIZON GREEN,"3,172,824","3,573.65",888,Feb-23,ANG MO KIO AVENUE 2,Resale,Strata,332,"9,557",-,Semi-Detached House,1,99 yrs lease commencing from 1995,20,Outside Central Region,-
HORIZON GARDENS,"2,450,000","3,056.98",801,Feb-23,ANG MO KIO AVENUE 2,Resale,Strata,284,"8,627",-,Terrace House,1,99 yrs lease commencing from 1995,20,Outside Central Region,-
KEW RESIDENCIA,"2,288,888","2,927.81",782,Feb-23,KEW CRESCENT,Resale,Strata,272,"8,415",-,Terrace House,1,99 yrs lease commencing from 1994,16,Outside Central Region,-
ECO,"3,880,000","3,853.51","1,007",Feb-23,BEDOK SOUTH AVENUE 3,Resale,Strata,358,"10,838",-,Terrace House,1,99 yrs lease commencing from 2012,16,Outside Central Region,-
THE SILVER SPURZ,"1,659,000","2,637.18",629,Feb-23,BRIGHTON AVENUE,Resale,Strata,245,"6,771",-,Semi-Detached House,1,Freehold,19,Outside Central Region,-
KINGSFORD WATERBAY,"2,220,000","1,625.36","1,366",Feb-23,UPPER SERANGOON VIEW,Resale,Strata,151,"14,702",-,Terrace House,1,99 yrs lease commencing from 2014,19,Outside Central Region,-
THOMSON GRAND,"3,600,000","5,155.96",698,Jan-23,SIN MING WALK,Resale,Strata,479,"7,516",-,Terrace House,1,99 yrs lease commencing from 2010,20,Rest of Central Region,-
KEW RESIDENCIA,"2,058,000","2,475.72",831,Dec-22,KEW CRESCENT,Resale,Strata,230,"8,948",-,Terrace House,1,99 yrs lease commencing from 1994,16,Outside Central Region,-
MARLENE VILLE,"2,978,888","2,529.54","1,178",Dec-22,MARLENE AVENUE,Resale,Strata,235,"12,676",-,Terrace House,1,Freehold,19,Outside Central Region,-
ONE SURIN,"3,400,000","3,788.93",897,Nov-22,SURIN AVENUE,Resale,Strata,352,"9,659",-,Terrace House,1,Freehold,19,Outside Central Region,-
SUMMER GARDENS,"2,480,000","2,938.57",844,Nov-22,UPPER CHANGI ROAD EAST,Resale,Strata,273,"9,084",-,Terrace House,1,99 yrs lease commencing from 1995,16,Outside Central Region,-
KEW GATE,"1,988,000","2,271.2",875,Nov-22,LIMAU GARDEN,Resale,Strata,211,"9,422",-,Terrace House,1,99 yrs lease commencing from 1994,16,Outside Central Region,-
THE SPRINGFIELD,"1,865,000","2,378.84",784,Nov-22,CHEMPAKA KUNING LINK,Resale,Strata,221,"8,439",-,Terrace House,1,99 yrs lease commencing from 1995,16,Outside Central Region,-
PARKWOOD COLLECTION,"4,412,000","5,683.39",776,Oct-22,LORONG 1 REALTY PARK,New Sale,Strata,528,"8,356",-,Semi-Detached House,1,99 yrs lease commencing from 2017,19,Outside Central Region,-
THE SPRINGFIELD,"2,000,000","2,378.84",841,Oct-22,CHEMPAKA KUNING LINK,Resale,Strata,221,"9,050",-,Terrace House,1,99 yrs lease commencing from 1995,16,Outside Central Region,-
PARKWOOD COLLECTION,"4,682,000","6,210.83",754,Oct-22,LORONG 1 REALTY PARK,New Sale,Strata,577,"8,114",-,Semi-Detached House,1,99 yrs lease commencing from 2017,19,Outside Central Region,-
KINGSFORD WATERBAY,"2,250,000","1,625.36","1,384",Oct-22,UPPER SERANGOON VIEW,Resale,Strata,151,"14,901",-,Terrace House,1,99 yrs lease commencing from 2014,19,Outside Central Region,-
INFINIUM,"3,670,000","5,134.43",715,Oct-22,RICHARDS AVENUE,Resale,Strata,477,"7,694",-,Terrace House,1,Freehold,19,Outside Central Region,-
PARKWOOD COLLECTION,"3,900,000","4,865.33",802,Oct-22,LORONG 1 REALTY PARK,New Sale,Strata,452,"8,628",-,Semi-Detached House,1,99 yrs lease commencing from 2017,19,Outside Central Region,-
THE SPRINGFIELD,"1,925,000","2,368.08",813,Oct-22,CHEMPAKA KUNING LINK,Resale,Strata,220,"8,750",-,Terrace House,1,99 yrs lease commencing from 1995,16,Outside Central Region,-
ARCHIPELAGO,"3,550,000","4,402.48",806,Sep-22,BEDOK RESERVOIR ROAD,Resale,Strata,409,"8,680",-,Semi-Detached House,1,99 yrs lease commencing from 2011,16,Outside Central Region,-
LA BELLE,"2,700,000","2,691","1,003",Sep-22,RECREATION LANE,Resale,Strata,250,"10,800",-,Terrace House,1,Freehold,19,Outside Central Region,-
THE SPRINGFIELD,"2,200,000","2,335.79",942,Sep-22,CHEMPAKA KUNING LINK,Resale,Strata,217,"10,138",-,Terrace House,1,99 yrs lease commencing from 1995,16,Outside Central Region,-
ASTON RESIDENCE,"3,160,000","4,693.1",673,Sep-22,JALAN LOYANG BESAR,Resale,Strata,436,"7,248",-,Detached House,1,946 yrs lease commencing from 1938,17,Outside Central Region,01 to 05
ONE SURIN,"3,330,000","4,305.6",773,Sep-22,SURIN AVENUE,Resale,Strata,400,"8,325",-,Terrace House,1,Freehold,19,Outside Central Region,-
ECO,"3,900,000","3,767.4","1,035",Sep-22,BEDOK SOUTH AVENUE 3,Resale,Strata,350,"11,143",-,Terrace House,1,99 yrs lease commencing from 2012,16,Outside Central Region,-
HORIZON GREEN,"2,800,000","3,304.55",847,Sep-22,ANG MO KIO AVENUE 2,Resale,Strata,307,"9,121",-,Terrace House,1,99 yrs lease commencing from 1995,20,Outside Central Region,-
ECO,"3,250,000","3,358.37",968,Aug-22,BEDOK SOUTH AVENUE 3,Resale,Strata,312,"10,417",-,Terrace House,1,99 yrs lease commencing from 2012,16,Outside Central Region,-
D'MANOR,"2,415,252","3,164.62",763,Aug-22,TANAH MERAH KECHIL AVENUE,Resale,Strata,294,"8,215",-,Terrace House,1,99 yrs lease commencing from 1997,16,Outside Central Region,-
THE ARECA,"2,038,888","2,443.43",834,Aug-22,BUNGA RAMPAI PLACE,Resale,Strata,227,"8,982",-,Terrace House,1,99 yrs lease commencing from 2000,19,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"2,150,000","1,711.48","1,256",Aug-22,UPPER EAST COAST ROAD,Resale,Strata,159,"13,522",-,Terrace House,1,Freehold,16,Outside Central Region,-
PARKWOOD COLLECTION,"4,392,000","5,683.39",773,Aug-22,LORONG 1 REALTY PARK,New Sale,Strata,528,"8,318",-,Semi-Detached House,1,99 yrs lease commencing from 2017,19,Outside Central Region,-
D'ELIAS,"2,600,000","4,068.79",639,Aug-22,ELIAS TERRACE,Resale,Strata,378,"6,878",-,Terrace House,1,999 yrs lease commencing from 1881,18,Outside Central Region,-
WATER VILLAS,"3,030,000","3,896.57",778,Aug-22,KOVAN ROAD,Resale,Strata,362,"8,370",-,Semi-Detached House,1,Freehold,19,Outside Central Region,-
SUMMER GARDENS,"2,188,000","3,024.68",723,Aug-22,UPPER CHANGI ROAD EAST,Resale,Strata,281,"7,786",-,Terrace House,1,99 yrs lease commencing from 1995,16,Outside Central Region,-
PARKWOOD COLLECTION,"4,300,000","5,683.39",757,Aug-22,LORONG 1 REALTY PARK,New Sale,Strata,528,"8,144",-,Semi-Detached House,1,99 yrs lease commencing from 2017,19,Outside Central Region,-
ARCHIPELAGO,"3,380,000","4,402.48",768,Aug-22,BEDOK RESERVOIR ROAD,Resale,Strata,409,"8,264",-,Semi-Detached House,1,99 yrs lease commencing from 2011,16,Outside Central Region,-
THOMSON THREE,"3,500,000","3,293.78","1,063",Aug-22,BRIGHT HILL DRIVE,Resale,Strata,306,"11,438",-,Semi-Detached House,1,99 yrs lease commencing from 2012,20,Rest of Central Region,-
PARKWOOD COLLECTION,"3,940,000","4,865.33",810,Jul-22,LORONG 1 REALTY PARK,New Sale,Strata,452,"8,717",-,Semi-Detached House,1,99 yrs lease commencing from 2017,19,Outside Central Region,-
PARKWOOD COLLECTION,"4,018,000","4,865.33",826,Jul-22,LORONG 1 REALTY PARK,New Sale,Strata,452,"8,889",-,Semi-Detached House,1,99 yrs lease commencing from 2017,19,Outside Central Region,-
HORIZON GREEN,"2,550,000","3,390.66",752,Jul-22,ANG MO KIO AVENUE 2,Resale,Strata,315,"8,095",-,Terrace House,1,99 yrs lease commencing from 1995,20,Outside Central Region,-
MARLENE VILLE,"2,910,000","2,486.48","1,170",Jul-22,MARLENE AVENUE,Resale,Strata,231,"12,597",-,Terrace House,1,Freehold,19,Outside Central Region,-
LOYANG COURT,"1,480,000","1,915.99",772,Jul-22,JALAN LOYANG BESAR,Resale,Strata,178,"8,315",-,Terrace House,1,99 yrs lease commencing from 1994,17,Outside Central Region,-
RIVERFRONT RESIDENCES,"2,928,000","2,109.74","1,388",Jul-22,HOUGANG AVENUE 7,Sub Sale,Strata,196,"14,939",-,Terrace House,1,99 yrs lease commencing from 2018,19,Outside Central Region,-
THE ARECA,"1,868,888","2,411.14",775,Jul-22,BUNGA RAMPAI PLACE,Resale,Strata,224,"8,343",-,Terrace House,1,99 yrs lease commencing from 2000,19,Rest of Central Region,-
WATER TERRACE,"2,550,000","2,626.42",971,Jul-22,LORONG AH SOO,Resale,Strata,244,"10,451",-,Terrace House,1,Freehold,19,Outside Central Region,-
PARKWOOD COLLECTION,"3,588,000","4,510.12",796,Jul-22,LORONG 1 REALTY PARK,New Sale,Strata,419,"8,563",-,Semi-Detached House,1,99 yrs lease commencing from 2017,19,Outside Central Region,-
CHARLTON RESIDENCES,"3,288,888","5,349.71",615,Jul-22,CHARLTON ROAD,Resale,Strata,497,"6,617",-,Terrace House,1,Freehold,19,Outside Central Region,-
D'MANOR,"2,350,000","2,723.29",863,Jul-22,TANAH MERAH KECHIL AVENUE,Resale,Strata,253,"9,289",-,Terrace House,1,99 yrs lease commencing from 1997,16,Outside Central Region,-
PARKWOOD COLLECTION,"3,909,000","4,865.33",803,Jun-22,LORONG 1 REALTY PARK,New Sale,Strata,452,"8,648",-,Semi-Detached House,1,99 yrs lease commencing from 2017,19,Outside Central Region,-
PARKWOOD COLLECTION,"4,007,000","4,865.33",824,Jun-22,LORONG 1 REALTY PARK,New Sale,Strata,452,"8,865",-,Semi-Detached House,1,99 yrs lease commencing from 2017,19,Outside Central Region,-
KOVAN REGENCY,"3,800,000","3,702.82","1,026",Jun-22,KOVAN RISE,Resale,Strata,344,"11,047",-,Terrace House,1,99 yrs lease commencing from 2012,19,Outside Central Region,-
PARKWOOD COLLECTION,"3,947,000","4,865.33",811,Jun-22,LORONG 1 REALTY PARK,New Sale,Strata,452,"8,732",-,Semi-Detached House,1,99 yrs lease commencing from 2017,19,Outside Central Region,-
THE MORRIS RESIDENCES,"3,100,000","3,831.98",809,Jun-22,PAYA LEBAR CRESCENT,Resale,Strata,356,"8,708",-,Terrace House,1,Freehold,19,Outside Central Region,-
HORIZON GREEN,"3,100,000","4,391.71",706,Jun-22,ANG MO KIO AVENUE 2,Resale,Strata,408,"7,598",-,Terrace House,1,99 yrs lease commencing from 1995,20,Outside Central Region,-
PARKWOOD COLLECTION,"3,746,000","4,865.33",770,Jun-22,LORONG 1 REALTY PARK,New Sale,Strata,452,"8,288",-,Semi-Detached House,1,99 yrs lease commencing from 2017,19,Outside Central Region,-
PARKWOOD COLLECTION,"3,982,000","4,865.33",818,Jun-22,LORONG 1 REALTY PARK,New Sale,Strata,452,"8,810",-,Semi-Detached House,1,99 yrs lease commencing from 2017,19,Outside Central Region,-
THE SPRINGFIELD,"2,050,000","2,518.78",814,Jun-22,CHEMPAKA KUNING LINK,Resale,Strata,234,"8,761",-,Terrace House,1,99 yrs lease commencing from 1995,16,Outside Central Region,-
WATER VILLAS,"2,900,000","3,896.57",744,Jun-22,KOVAN ROAD,Resale,Strata,362,"8,011",-,Semi-Detached House,1,Freehold,19,Outside Central Region,-
RIVERFRONT RESIDENCES,"2,364,075","2,109.74","1,121",Jun-22,HOUGANG AVENUE 7,New Sale,Strata,196,"12,062",-,Terrace House,1,99 yrs lease commencing from 2018,19,Outside Central Region,-
THE AMBIENCE,"2,630,000","3,713.58",708,May-22,PONGGOL SEVENTEENTH AVENUE,Resale,Strata,345,"7,623",-,Detached House,1,999 yrs lease commencing from 1874,19,Outside Central Region,-
CHARLTON RESIDENCES,"3,360,000","5,349.71",628,May-22,CHARLTON ROAD,Resale,Strata,497,"6,761",-,Terrace House,1,Freehold,19,Outside Central Region,-
PARKWOOD COLLECTION,"4,814,000","6,469.16",744,May-22,LORONG 1 REALTY PARK,New Sale,Strata,601,"8,010",-,Semi-Detached House,1,99 yrs lease commencing from 2017,19,Outside Central Region,-
THE SPRINGFIELD,"2,000,000","2,325.02",860,May-22,CHEMPAKA KUNING LINK,Resale,Strata,216,"9,259",-,Terrace House,1,99 yrs lease commencing from 1995,16,Outside Central Region,-
PARKWOOD COLLECTION,"4,050,000","4,865.33",832,May-22,LORONG 1 REALTY PARK,New Sale,Strata,452,"8,960",-,Semi-Detached House,1,99 yrs lease commencing from 2017,19,Outside Central Region,-
PARKWOOD COLLECTION,"3,820,000","4,865.33",785,May-22,LORONG 1 REALTY PARK,New Sale,Strata,452,"8,451",-,Semi-Detached House,1,99 yrs lease commencing from 2017,19,Outside Central Region,-
LEGEND @ JANSEN,"2,350,000","2,055.92","1,143",May-22,JANSEN ROAD,Resale,Strata,191,"12,304",-,Terrace House,1,999 yrs lease commencing from 1876,19,Outside Central Region,-
KEW RESIDENCIA,"1,718,000","1,969.81",872,May-22,KEW CRESCENT,Resale,Strata,183,"9,388",-,Terrace House,1,99 yrs lease commencing from 1994,16,Outside Central Region,-
HORIZON GARDENS,"2,370,000","3,013.92",786,May-22,ANG MO KIO AVENUE 2,Resale,Strata,280,"8,464",-,Terrace House,1,99 yrs lease commencing from 1995,20,Outside Central Region,-
CHARLTON VILLAS,"2,900,000","2,723.29","1,065",May-22,CHARLTON LANE,Resale,Strata,253,"11,462",-,Terrace House,1,Freehold,19,Outside Central Region,-
CHARLTON 27,"3,580,000","4,757.69",752,May-22,SURIN AVENUE,Resale,Strata,442,"8,100",-,Terrace House,1,Freehold,19,Outside Central Region,-
HORIZON GARDENS,"2,250,000","2,906.28",774,May-22,ANG MO KIO AVENUE 2,Resale,Strata,270,"8,333",-,Terrace House,1,99 yrs lease commencing from 1995,20,Outside Central Region,-
THE SPRINGFIELD,"2,500,000","2,368.08","1,056",May-22,CHEMPAKA KUNING LINK,Resale,Strata,220,"11,364",-,Terrace House,1,99 yrs lease commencing from 1995,16,Outside Central Region,-
KEW GATE,"1,738,000","2,314.26",751,Apr-22,LIMAU GARDEN,Resale,Strata,215,"8,084",-,Terrace House,1,99 yrs lease commencing from 1994,16,Outside Central Region,-
ASTON RESIDENCE,"2,980,000","4,714.63",632,Apr-22,JALAN LOYANG BESAR,Resale,Strata,438,"6,804",-,Detached House,1,946 yrs lease commencing from 1938,17,Outside Central Region,01 to 05
SUMMER GARDENS,"2,060,000","3,110.8",662,Apr-22,UPPER CHANGI ROAD EAST,Resale,Strata,289,"7,128",-,Terrace House,1,99 yrs lease commencing from 1995,16,Outside Central Region,-
