Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
UPPERHOUSE AT ORCHARD BOULEVARD,"1,521,000",473.62,"3,211",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,44,"34,568",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,16 to 20
UPPERHOUSE AT ORCHARD BOULEVARD,"2,550,000",764.24,"3,337",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,71,"35,915",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,16 to 20
THE ROBERTSON OPUS,"3,189,000","1,011.82","3,152",Jul-25,UNITY STREET,New Sale,Strata,94,"33,926",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,01 to 05
THE ROBERTSON OPUS,"2,238,000",688.9,"3,249",Jul-25,UNITY STREET,New Sale,Strata,64,"34,969",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,01 to 05
THE ROBERTSON OPUS,"3,369,000","1,011.82","3,330",Jul-25,UNITY STREET,New Sale,Strata,94,"35,840",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,06 to 10
THE ROBERTSON OPUS,"2,381,000",721.19,"3,301",Jul-25,UNITY STREET,New Sale,Strata,67,"35,537",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,01 to 05
THE ROBERTSON OPUS,"2,411,000",721.19,"3,343",Jul-25,UNITY STREET,New Sale,Strata,67,"35,985",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,01 to 05
THE ROBERTSON OPUS,"2,535,000",721.19,"3,515",Jul-25,UNITY STREET,New Sale,Strata,67,"37,836",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,06 to 10
THE ROBERTSON OPUS,"2,525,000",721.19,"3,501",Jul-25,UNITY STREET,New Sale,Strata,67,"37,687",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,06 to 10
THE ROBERTSON OPUS,"2,441,000",721.19,"3,385",Jul-25,UNITY STREET,New Sale,Strata,67,"36,433",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,06 to 10
THE ROBERTSON OPUS,"2,471,000",721.19,"3,426",Jul-25,UNITY STREET,New Sale,Strata,67,"36,881",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,06 to 10
HILL HOUSE,"1,847,000",624.31,"2,958",Jul-25,INSTITUTION HILL,New Sale,Strata,58,"31,845",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,06 to 10
THE ROBERTSON OPUS,"2,486,000",721.19,"3,447",Jul-25,UNITY STREET,New Sale,Strata,67,"37,104",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,06 to 10
THE ROBERTSON OPUS,"2,206,000",688.9,"3,202",Jul-25,UNITY STREET,New Sale,Strata,64,"34,469",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,01 to 05
THE ROBERTSON OPUS,"2,170,000",688.9,"3,150",Jul-25,UNITY STREET,New Sale,Strata,64,"33,906",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,01 to 05
THE ROBERTSON OPUS,"2,517,000",742.72,"3,389",Jul-25,UNITY STREET,New Sale,Strata,69,"36,478",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,01 to 05
THE ROBERTSON OPUS,"2,527,000",742.72,"3,402",Jul-25,UNITY STREET,New Sale,Strata,69,"36,623",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,01 to 05
THE ROBERTSON OPUS,"2,241,000",688.9,"3,253",Jul-25,UNITY STREET,New Sale,Strata,64,"35,016",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,01 to 05
THE ROBERTSON OPUS,"2,547,000",742.72,"3,429",Jul-25,UNITY STREET,New Sale,Strata,69,"36,913",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,01 to 05
THE ROBERTSON OPUS,"2,542,000",742.72,"3,423",Jul-25,UNITY STREET,New Sale,Strata,69,"36,841",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,06 to 10
THE ROBERTSON OPUS,"2,256,000",688.9,"3,275",Jul-25,UNITY STREET,New Sale,Strata,64,"35,250",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,06 to 10
THE ROBERTSON OPUS,"2,562,000",742.72,"3,450",Jul-25,UNITY STREET,New Sale,Strata,69,"37,130",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,06 to 10
THE ROBERTSON OPUS,"2,557,000",742.72,"3,443",Jul-25,UNITY STREET,New Sale,Strata,69,"37,058",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,06 to 10
THE ROBERTSON OPUS,"2,271,000",688.9,"3,297",Jul-25,UNITY STREET,New Sale,Strata,64,"35,484",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,06 to 10
THE ROBERTSON OPUS,"2,251,000",688.9,"3,268",Jul-25,UNITY STREET,New Sale,Strata,64,"35,172",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,06 to 10
THE ROBERTSON OPUS,"2,577,000",742.72,"3,470",Jul-25,UNITY STREET,New Sale,Strata,69,"37,348",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,06 to 10
THE ROBERTSON OPUS,"2,587,000",742.72,"3,483",Jul-25,UNITY STREET,New Sale,Strata,69,"37,493",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,06 to 10
THE ROBERTSON OPUS,"2,281,000",688.9,"3,311",Jul-25,UNITY STREET,New Sale,Strata,64,"35,641",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,06 to 10
THE ROBERTSON OPUS,"2,316,000",688.9,"3,362",Jul-25,UNITY STREET,New Sale,Strata,64,"36,188",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,06 to 10
THE ROBERTSON OPUS,"2,296,000",688.9,"3,333",Jul-25,UNITY STREET,New Sale,Strata,64,"35,875",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,06 to 10
THE ROBERTSON OPUS,"1,597,000",495.14,"3,225",Jul-25,UNITY STREET,New Sale,Strata,46,"34,717",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,01 to 05
THE ROBERTSON OPUS,"2,480,000",721.19,"3,439",Jul-25,UNITY STREET,New Sale,Strata,67,"37,015",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,01 to 05
THE ROBERTSON OPUS,"2,342,000",721.19,"3,247",Jul-25,UNITY STREET,New Sale,Strata,67,"34,955",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,01 to 05
THE ROBERTSON OPUS,"1,380,000",430.56,"3,205",Jul-25,UNITY STREET,New Sale,Strata,40,"34,500",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,01 to 05
THE ROBERTSON OPUS,"1,597,000",495.14,"3,225",Jul-25,UNITY STREET,New Sale,Strata,46,"34,717",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,01 to 05
THE ROBERTSON OPUS,"1,607,000",495.14,"3,246",Jul-25,UNITY STREET,New Sale,Strata,46,"34,935",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,01 to 05
THE ROBERTSON OPUS,"1,617,000",495.14,"3,266",Jul-25,UNITY STREET,New Sale,Strata,46,"35,152",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,01 to 05
THE ROBERTSON OPUS,"2,357,000",721.19,"3,268",Jul-25,UNITY STREET,New Sale,Strata,67,"35,179",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,01 to 05
THE ROBERTSON OPUS,"1,369,000",430.56,"3,180",Jul-25,UNITY STREET,New Sale,Strata,40,"34,225",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,01 to 05
THE ROBERTSON OPUS,"2,347,000",721.19,"3,254",Jul-25,UNITY STREET,New Sale,Strata,67,"35,030",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,01 to 05
THE ROBERTSON OPUS,"1,589,000",495.14,"3,209",Jul-25,UNITY STREET,New Sale,Strata,46,"34,543",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,01 to 05
THE ROBERTSON OPUS,"1,631,000",495.14,"3,294",Jul-25,UNITY STREET,New Sale,Strata,46,"35,457",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,01 to 05
THE ROBERTSON OPUS,"2,525,000",721.19,"3,501",Jul-25,UNITY STREET,New Sale,Strata,67,"37,687",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,01 to 05
THE ROBERTSON OPUS,"1,387,000",430.56,"3,221",Jul-25,UNITY STREET,New Sale,Strata,40,"34,675",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,06 to 10
THE ROBERTSON OPUS,"1,613,000",495.14,"3,258",Jul-25,UNITY STREET,New Sale,Strata,46,"35,065",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,06 to 10
THE ROBERTSON OPUS,"1,663,000",495.14,"3,359",Jul-25,UNITY STREET,New Sale,Strata,46,"36,152",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,06 to 10
THE ROBERTSON OPUS,"2,585,000",721.19,"3,584",Jul-25,UNITY STREET,New Sale,Strata,67,"38,582",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,06 to 10
THE ROBERTSON OPUS,"2,452,000",721.19,"3,400",Jul-25,UNITY STREET,New Sale,Strata,67,"36,597",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,06 to 10
UPPERHOUSE AT ORCHARD BOULEVARD,"1,395,000",473.62,"2,945",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,44,"31,705",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,01 to 05
UPPERHOUSE AT ORCHARD BOULEVARD,"2,350,000",764.24,"3,075",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,71,"33,099",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,01 to 05
UPPERHOUSE AT ORCHARD BOULEVARD,"1,395,000",473.62,"2,945",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,44,"31,705",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,01 to 05
UPPERHOUSE AT ORCHARD BOULEVARD,"1,402,000",473.62,"2,960",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,44,"31,864",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,01 to 05
UPPERHOUSE AT ORCHARD BOULEVARD,"2,133,000",699.66,"3,049",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,65,"32,815",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,01 to 05
UPPERHOUSE AT ORCHARD BOULEVARD,"2,360,000",764.24,"3,088",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,71,"33,239",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,01 to 05
UPPERHOUSE AT ORCHARD BOULEVARD,"2,186,000",699.66,"3,124",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,65,"33,631",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,01 to 05
UPPERHOUSE AT ORCHARD BOULEVARD,"2,338,000",764.24,"3,059",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,71,"32,930",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,01 to 05
UPPERHOUSE AT ORCHARD BOULEVARD,"1,408,000",473.62,"2,973",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,44,"32,000",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,01 to 05
UPPERHOUSE AT ORCHARD BOULEVARD,"2,370,000",764.24,"3,101",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,71,"33,380",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,01 to 05
UPPERHOUSE AT ORCHARD BOULEVARD,"2,196,000",699.66,"3,139",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,65,"33,785",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,01 to 05
UPPERHOUSE AT ORCHARD BOULEVARD,"2,348,000",764.24,"3,072",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,71,"33,070",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,01 to 05
UPPERHOUSE AT ORCHARD BOULEVARD,"1,408,000",473.62,"2,973",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,44,"32,000",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,01 to 05
UPPERHOUSE AT ORCHARD BOULEVARD,"1,415,000",473.62,"2,988",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,44,"32,159",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,01 to 05
UPPERHOUSE AT ORCHARD BOULEVARD,"2,196,000",699.66,"3,139",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,65,"33,785",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,01 to 05
UPPERHOUSE AT ORCHARD BOULEVARD,"2,358,000",764.24,"3,085",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,71,"33,211",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,01 to 05
UPPERHOUSE AT ORCHARD BOULEVARD,"2,391,000",764.24,"3,129",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,71,"33,676",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,06 to 10
UPPERHOUSE AT ORCHARD BOULEVARD,"2,215,000",699.66,"3,166",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,65,"34,077",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,06 to 10
UPPERHOUSE AT ORCHARD BOULEVARD,"2,205,000",699.66,"3,152",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,65,"33,923",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,06 to 10
UPPERHOUSE AT ORCHARD BOULEVARD,"2,367,000",764.24,"3,097",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,71,"33,338",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,06 to 10
UPPERHOUSE AT ORCHARD BOULEVARD,"1,422,000",473.62,"3,002",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,44,"32,318",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,06 to 10
UPPERHOUSE AT ORCHARD BOULEVARD,"1,430,000",473.62,"3,019",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,44,"32,500",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,06 to 10
UPPERHOUSE AT ORCHARD BOULEVARD,"2,215,000",699.66,"3,166",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,65,"34,077",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,06 to 10
UPPERHOUSE AT ORCHARD BOULEVARD,"1,430,000",473.62,"3,019",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,44,"32,500",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,06 to 10
UPPERHOUSE AT ORCHARD BOULEVARD,"2,184,000",699.66,"3,122",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,65,"33,600",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,06 to 10
UPPERHOUSE AT ORCHARD BOULEVARD,"2,411,000",764.24,"3,155",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,71,"33,958",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,06 to 10
UPPERHOUSE AT ORCHARD BOULEVARD,"2,235,000",699.66,"3,194",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,65,"34,385",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,06 to 10
UPPERHOUSE AT ORCHARD BOULEVARD,"2,225,000",699.66,"3,180",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,65,"34,231",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,06 to 10
UPPERHOUSE AT ORCHARD BOULEVARD,"2,387,000",764.24,"3,123",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,71,"33,620",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,06 to 10
UPPERHOUSE AT ORCHARD BOULEVARD,"1,437,000",473.62,"3,034",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,44,"32,659",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,06 to 10
UPPERHOUSE AT ORCHARD BOULEVARD,"1,443,000",473.62,"3,047",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,44,"32,795",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,06 to 10
UPPERHOUSE AT ORCHARD BOULEVARD,"2,204,000",699.66,"3,150",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,65,"33,908",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,06 to 10
UPPERHOUSE AT ORCHARD BOULEVARD,"2,430,000",764.24,"3,180",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,71,"34,225",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,06 to 10
UPPERHOUSE AT ORCHARD BOULEVARD,"2,245,000",699.66,"3,209",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,65,"34,538",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,06 to 10
UPPERHOUSE AT ORCHARD BOULEVARD,"1,458,000",473.62,"3,078",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,44,"33,136",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,11 to 15
UPPERHOUSE AT ORCHARD BOULEVARD,"1,465,000",473.62,"3,093",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,44,"33,295",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,11 to 15
UPPERHOUSE AT ORCHARD BOULEVARD,"2,450,000",764.24,"3,206",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,71,"34,507",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,11 to 15
UPPERHOUSE AT ORCHARD BOULEVARD,"2,428,000",764.24,"3,177",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,71,"34,197",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,11 to 15
UPPERHOUSE AT ORCHARD BOULEVARD,"1,465,000",473.62,"3,093",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,44,"33,295",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,11 to 15
UPPERHOUSE AT ORCHARD BOULEVARD,"1,471,000",473.62,"3,106",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,44,"33,432",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,11 to 15
UPPERHOUSE AT ORCHARD BOULEVARD,"2,233,000",699.66,"3,192",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,65,"34,354",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,11 to 15
UPPERHOUSE AT ORCHARD BOULEVARD,"2,460,000",764.24,"3,219",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,71,"34,648",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,11 to 15
UPPERHOUSE AT ORCHARD BOULEVARD,"2,286,000",699.66,"3,267",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,65,"35,169",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,11 to 15
UPPERHOUSE AT ORCHARD BOULEVARD,"2,438,000",764.24,"3,190",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,71,"34,338",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,11 to 15
UPPERHOUSE AT ORCHARD BOULEVARD,"1,478,000",473.62,"3,121",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,44,"33,591",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,11 to 15
UPPERHOUSE AT ORCHARD BOULEVARD,"2,470,000",764.24,"3,232",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,71,"34,789",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,11 to 15
UPPERHOUSE AT ORCHARD BOULEVARD,"2,448,000",764.24,"3,203",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,71,"34,479",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,11 to 15
UPPERHOUSE AT ORCHARD BOULEVARD,"2,481,000",764.24,"3,246",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,71,"34,944",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,11 to 15
UPPERHOUSE AT ORCHARD BOULEVARD,"2,457,000",764.24,"3,215",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,71,"34,606",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,11 to 15
UPPERHOUSE AT ORCHARD BOULEVARD,"2,491,000",764.24,"3,259",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,71,"35,085",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,11 to 15
UPPERHOUSE AT ORCHARD BOULEVARD,"2,315,000",699.66,"3,309",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,65,"35,615",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,11 to 15
UPPERHOUSE AT ORCHARD BOULEVARD,"2,467,000",764.24,"3,228",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,71,"34,746",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,11 to 15
UPPERHOUSE AT ORCHARD BOULEVARD,"2,274,000",699.66,"3,250",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,65,"34,985",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,16 to 20
UPPERHOUSE AT ORCHARD BOULEVARD,"2,501,000",764.24,"3,273",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,71,"35,225",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,16 to 20
UPPERHOUSE AT ORCHARD BOULEVARD,"2,477,000",764.24,"3,241",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,71,"34,887",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,16 to 20
UPPERHOUSE AT ORCHARD BOULEVARD,"1,506,000",473.62,"3,180",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,44,"34,227",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,16 to 20
UPPERHOUSE AT ORCHARD BOULEVARD,"2,511,000",764.24,"3,286",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,71,"35,366",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,16 to 20
UPPERHOUSE AT ORCHARD BOULEVARD,"3,526,000","1,011.82","3,485",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,94,"37,511",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,16 to 20
UPPERHOUSE AT ORCHARD BOULEVARD,"2,335,000",699.66,"3,337",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,65,"35,923",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,16 to 20
UPPERHOUSE AT ORCHARD BOULEVARD,"2,487,000",764.24,"3,254",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,71,"35,028",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,16 to 20
UPPERHOUSE AT ORCHARD BOULEVARD,"1,513,000",473.62,"3,195",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,44,"34,386",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,16 to 20
UPPERHOUSE AT ORCHARD BOULEVARD,"2,530,000",764.24,"3,310",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,71,"35,634",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,16 to 20
UPPERHOUSE AT ORCHARD BOULEVARD,"2,497,000",764.24,"3,267",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,71,"35,169",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,16 to 20
UPPERHOUSE AT ORCHARD BOULEVARD,"2,540,000",764.24,"3,324",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,71,"35,775",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,16 to 20
UPPERHOUSE AT ORCHARD BOULEVARD,"2,356,000",699.66,"3,367",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,65,"36,246",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,16 to 20
UPPERHOUSE AT ORCHARD BOULEVARD,"2,508,000",764.24,"3,282",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,71,"35,324",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,16 to 20
UPPERHOUSE AT ORCHARD BOULEVARD,"2,366,000",699.66,"3,382",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,65,"36,400",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,16 to 20
UPPERHOUSE AT ORCHARD BOULEVARD,"2,528,000",764.24,"3,308",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,71,"35,606",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,16 to 20
UPPERHOUSE AT ORCHARD BOULEVARD,"2,560,000",764.24,"3,350",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,71,"36,056",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,21 to 25
UPPERHOUSE AT ORCHARD BOULEVARD,"2,538,000",764.24,"3,321",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,71,"35,746",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,21 to 25
UPPERHOUSE AT ORCHARD BOULEVARD,"2,571,000",764.24,"3,364",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,71,"36,211",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,21 to 25
UPPERHOUSE AT ORCHARD BOULEVARD,"2,395,000",699.66,"3,423",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,65,"36,846",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,21 to 25
UPPERHOUSE AT ORCHARD BOULEVARD,"2,385,000",699.66,"3,409",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,65,"36,692",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,21 to 25
UPPERHOUSE AT ORCHARD BOULEVARD,"2,547,000",764.24,"3,333",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,71,"35,873",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,21 to 25
UPPERHOUSE AT ORCHARD BOULEVARD,"1,556,000",473.62,"3,285",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,44,"35,364",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,21 to 25
UPPERHOUSE AT ORCHARD BOULEVARD,"2,581,000",764.24,"3,377",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,71,"36,352",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,21 to 25
UPPERHOUSE AT ORCHARD BOULEVARD,"2,405,000",699.66,"3,437",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,65,"37,000",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,21 to 25
UPPERHOUSE AT ORCHARD BOULEVARD,"2,557,000",764.24,"3,346",Jul-25,ORCHARD BOULEVARD,New Sale,Strata,71,"36,014",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,21 to 25
