Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
THE WHITLEY RESIDENCES,"5,000,000","5,564.99",898,May-22,WHITLEY ROAD,Resale,Strata,517,"9,671",-,Semi-Detached House,1,Freehold,11,Core Central Region,-
COTSWOLD VILLAS,"3,600,000","4,122.61",873,May-22,COTSWOLD CLOSE,Resale,Strata,383,"9,399",-,Detached House,1,Freehold,13,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"3,925,000","4,854.56",809,May-22,MOUNT ROSIE ROAD,Resale,Strata,451,"8,703",-,Semi-Detached House,1,Freehold,11,Core Central Region,-
THE WHITLEY RESIDENCES,"4,980,000","6,221.59",800,May-22,WHITLEY ROAD,Resale,Strata,578,"8,616",-,Semi-Detached House,1,Freehold,11,Core Central Region,-
GREENWOOD MEWS,"4,067,000","3,175.38","1,281",May-22,GREENWOOD AVENUE,Resale,Strata,295,"13,786",-,Terrace House,1,103 yrs lease commencing from 2011,11,Core Central Region,01 to 05
CHANCERY HILL VILLAS,"5,300,000","6,469.16",819,May-22,CHANCERY HILL ROAD,Resale,Strata,601,"8,819",-,Semi-Detached House,1,Freehold,11,Core Central Region,-
THE WHITLEY RESIDENCES,"4,880,000","5,661.86",862,May-22,WHITLEY ROAD,Resale,Strata,526,"9,278",-,Semi-Detached House,1,Freehold,11,Core Central Region,-
FORTUNE VIEW,"2,000,000","1,991.34","1,004",May-22,SOMMERVILLE WALK,Resale,Strata,185,"10,811",-,Terrace House,1,Freehold,13,Outside Central Region,-
THE WHITLEY RESIDENCES,"4,850,000","5,769.5",841,May-22,WHITLEY ROAD,Resale,Strata,536,"9,049",-,Semi-Detached House,1,Freehold,11,Core Central Region,-
SOMMERVILLE RESIDENCES,"3,500,000","4,197.96",834,Apr-22,SOMMERVILLE WALK,Resale,Strata,390,"8,974",-,Terrace House,1,Freehold,13,Outside Central Region,-
VILLAS LA VUE,"3,650,000","5,242.07",696,Apr-22,SIGLAP VIEW,Resale,Strata,487,"7,495",-,Detached House,1,Freehold,15,Outside Central Region,-
THE WHITLEY RESIDENCES,"5,000,000","5,877.14",851,Apr-22,WHITLEY ROAD,Resale,Strata,546,"9,158",-,Semi-Detached House,1,Freehold,11,Core Central Region,-
HILLCREST VILLA,"3,350,000","2,917.04","1,148",Apr-22,HILLCREST ROAD,Resale,Strata,271,"12,362",-,Terrace House,1,99 yrs lease commencing from 2006,11,Core Central Region,-
EIGHT RIVERSUITES,"2,900,000","3,003.16",966,Apr-22,WHAMPOA EAST,Resale,Strata,279,"10,394",-,Terrace House,1,99 yrs lease commencing from 2011,12,Rest of Central Region,-
MONTCLAIR @ WHITLEY,"3,868,000","4,273.31",905,Apr-22,WHITLEY ROAD,Resale,Strata,397,"9,743",-,Semi-Detached House,1,Freehold,11,Core Central Region,01 to 05
DUNSFOLD 18,"4,000,000","4,251.78",941,Apr-22,DUNSFOLD DRIVE,Resale,Strata,395,"10,127",-,Detached House,1,Freehold,13,Outside Central Region,-
THE WHITLEY RESIDENCES,"4,980,000","6,124.72",813,Apr-22,WHITLEY ROAD,Resale,Strata,569,"8,752",-,Semi-Detached House,1,Freehold,11,Core Central Region,-
THE WHITLEY RESIDENCES,"5,000,000","5,564.99",898,Apr-22,WHITLEY ROAD,Resale,Strata,517,"9,671",-,Semi-Detached House,1,Freehold,11,Core Central Region,-
COTSWOLD VILLAS,"3,650,000","4,305.6",848,Mar-22,COTSWOLD CLOSE,Resale,Strata,400,"9,125",-,Detached House,1,Freehold,13,Outside Central Region,-
BARKER VILLE,"3,350,000","3,627.47",924,Mar-22,BARKER ROAD,Resale,Strata,337,"9,941",-,Semi-Detached House,1,Freehold,11,Core Central Region,-
THE CHANCERY RESIDENCE,"3,000,000","3,433.72",874,Mar-22,CHANCERY LANE,Resale,Strata,319,"9,404",-,Terrace House,1,99 yrs lease commencing from 2004,11,Core Central Region,01 to 05
LANDED HOUSING DEVELOPMENT,"4,900,000","5,209.78",941,Mar-22,CHANCERY LANE,Resale,Strata,484,"10,124",-,Detached House,1,Freehold,11,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"4,220,000","2,820.17","1,496",Mar-22,CHANCERY HILL WALK,Resale,Strata,262,"16,107",-,Terrace House,1,Freehold,11,Core Central Region,-
WOLSKEL LODGE,"2,248,000","2,389.61",941,Mar-22,WOLSKEL ROAD,Resale,Strata,222,"10,126",-,Terrace House,1,Freehold,13,Outside Central Region,-
WATTEN RESIDENCES,"4,750,000","4,822.27",985,Feb-22,WATTEN RISE,Resale,Strata,448,"10,603",-,Semi-Detached House,1,Freehold,11,Core Central Region,-
THE WHITLEY RESIDENCES,"4,900,000","6,049.37",810,Feb-22,WHITLEY ROAD,Resale,Strata,562,"8,719",-,Semi-Detached House,1,Freehold,11,Core Central Region,-
FIVE CHANCERY,"4,918,000","4,962.2",991,Feb-22,CHANCERY LANE,Resale,Strata,461,"10,668",-,Detached House,1,Freehold,11,Core Central Region,-
EUHABITAT,"2,600,000","3,379.9",769,Feb-22,JALAN EUNOS,Resale,Strata,314,"8,280",-,Terrace House,1,99 yrs lease commencing from 2010,14,Outside Central Region,-
THE WHITLEY RESIDENCES,"5,000,000","6,113.95",818,Feb-22,WHITLEY ROAD,Resale,Strata,568,"8,803",-,Semi-Detached House,1,Freehold,11,Core Central Region,-
TUDOR TEN,"7,250,000","10,936.22",663,Feb-22,TUDOR CLOSE,Resale,Strata,"1,016","7,136",-,Detached House,1,Freehold,11,Core Central Region,-
KALEIDO,"3,100,000","3,207.67",966,Jan-22,LORONG K TELOK KURAU,Resale,Strata,298,"10,403",-,Terrace House,1,Freehold,15,Outside Central Region,-
VILLAS LA VUE,"3,188,000","4,004.21",796,Jan-22,SIGLAP VIEW,Resale,Strata,372,"8,570",-,Detached House,1,Freehold,15,Outside Central Region,-
CHATEAU LA SALLE,"3,910,000","4,929.91",793,Jan-22,LA SALLE STREET,Resale,Strata,458,"8,537",-,Detached House,1,Freehold,15,Outside Central Region,-
VILLAS @ GILSTEAD,"3,800,000","5,080.61",748,Jan-22,GILSTEAD ROAD,Resale,Strata,472,"8,051",-,Terrace House,1,Freehold,11,Core Central Region,-
THE WHITLEY RESIDENCES,"4,860,000","5,834.09",833,Jan-22,WHITLEY ROAD,Resale,Strata,542,"8,967",-,Semi-Detached House,1,Freehold,11,Core Central Region,-
LOTUS VILLE,"3,450,000","4,111.85",839,Jan-22,LORONG L TELOK KURAU,Resale,Strata,382,"9,031",-,Terrace House,1,Freehold,15,Outside Central Region,-
DUNSFOLD 18,"3,318,000","4,208.72",788,Dec-21,DUNSFOLD DRIVE,Resale,Strata,391,"8,486",-,Detached House,1,Freehold,13,Outside Central Region,-
EIGHT @ EAST COAST,"3,038,000","3,261.49",931,Dec-21,EAST COAST AVENUE,Resale,Strata,303,"10,026",-,Terrace House,1,Freehold,15,Outside Central Region,-
KALEIDO,"3,030,000","3,100.03",977,Dec-21,LORONG K TELOK KURAU,Resale,Strata,288,"10,521",-,Terrace House,1,Freehold,15,Outside Central Region,-
JC VILLE,"2,000,000","1,808.35","1,106",Dec-21,JOO CHIAT PLACE,Resale,Strata,168,"11,905",-,Terrace House,1,Freehold,15,Rest of Central Region,-
TERRA VILLAS,"3,330,000","4,294.84",775,Dec-21,JALAN SAYANG,Resale,Strata,399,"8,346",-,Terrace House,1,Freehold,14,Outside Central Region,-
THE WHITLEY RESIDENCES,"4,950,000","5,554.22",891,Dec-21,WHITLEY ROAD,Resale,Strata,516,"9,593",-,Semi-Detached House,1,Freehold,11,Core Central Region,-
EIGHT RIVERSUITES,"2,530,000","2,960.1",855,Dec-21,WHAMPOA EAST,Resale,Strata,275,"9,200",-,Terrace House,1,99 yrs lease commencing from 2011,12,Rest of Central Region,-
KALEIDO,"3,310,000","3,207.67","1,032",Dec-21,LORONG K TELOK KURAU,Resale,Strata,298,"11,107",-,Terrace House,1,Freehold,15,Outside Central Region,-
JC VILLE,"2,680,000","2,228.15","1,203",Nov-21,JOO CHIAT PLACE,Resale,Strata,207,"12,947",-,Terrace House,1,Freehold,15,Rest of Central Region,-
VILLAS @ GILSTEAD,"4,530,000","6,964.31",650,Nov-21,GILSTEAD ROAD,Resale,Strata,647,"7,002",-,Semi-Detached House,1,Freehold,11,Core Central Region,-
KALEIDO,"3,248,000","3,164.62","1,026",Nov-21,LORONG K TELOK KURAU,Resale,Strata,294,"11,048",-,Terrace House,1,Freehold,15,Outside Central Region,-
PALACIO,"3,300,000","3,982.68",829,Nov-21,LORONG M TELOK KURAU,Resale,Strata,370,"8,919",-,Terrace House,1,Freehold,15,Outside Central Region,-
THE WHITLEY RESIDENCES,"4,750,000","5,543.46",857,Nov-21,WHITLEY ROAD,Resale,Strata,515,"9,223",-,Semi-Detached House,1,Freehold,11,Core Central Region,-
LYNWOOD EIGHT,"3,950,000","5,769.5",685,Nov-21,LYNWOOD GROVE,Resale,Strata,536,"7,369",-,Detached House,1,Freehold,13,Outside Central Region,-
EIGHT RIVERSUITES,"2,300,000","2,960.1",777,Nov-21,WHAMPOA EAST,Resale,Strata,275,"8,364",-,Terrace House,1,99 yrs lease commencing from 2011,12,Rest of Central Region,-
KALEIDO,"3,050,000","3,100.03",984,Nov-21,LORONG K TELOK KURAU,Resale,Strata,288,"10,590",-,Terrace House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,100,000","2,830.93","1,448",Nov-21,CHANCERY HILL WALK,Resale,Strata,263,"15,589",-,Terrace House,1,Freehold,11,Core Central Region,-
THE CHANCERY RESIDENCE,"2,930,000","3,272.26",895,Nov-21,CHANCERY LANE,Resale,Strata,304,"9,638",-,Terrace House,1,99 yrs lease commencing from 2004,11,Core Central Region,01 to 05
THE WHITLEY RESIDENCES,"4,850,000","6,070.9",799,Nov-21,WHITLEY ROAD,Resale,Strata,564,"8,599",-,Semi-Detached House,1,Freehold,11,Core Central Region,-
TK ONE,"2,920,000","4,424",660,Nov-21,LORONG N TELOK KURAU,Resale,Strata,411,"7,105",-,Terrace House,1,Freehold,15,Outside Central Region,-
EASTREES,"3,300,000","4,025.74",820,Nov-21,EAST COAST DRIVE,Resale,Strata,374,"8,824",-,Terrace House,1,Freehold,15,Outside Central Region,-
THE WHITLEY RESIDENCES,"5,000,000","6,081.66",822,Nov-21,WHITLEY ROAD,Resale,Strata,565,"8,850",-,Semi-Detached House,1,Freehold,11,Core Central Region,-
WATTEN RESIDENCES,"4,288,800","4,004.21","1,071",Oct-21,WATTEN RISE,Resale,Strata,372,"11,529",-,Semi-Detached House,1,Freehold,11,Core Central Region,-
EUHABITAT,"2,400,000","3,379.9",710,Oct-21,JALAN EUNOS,Resale,Strata,314,"7,643",-,Terrace House,1,99 yrs lease commencing from 2010,14,Outside Central Region,-
PALACIO,"3,080,000","3,918.1",786,Oct-21,LORONG M TELOK KURAU,Resale,Strata,364,"8,462",-,Terrace House,1,Freehold,15,Outside Central Region,-
LYNWOOD EIGHT,"3,380,000","5,102.14",662,Oct-21,LYNWOOD GROVE,Resale,Strata,474,"7,131",-,Detached House,1,Freehold,13,Outside Central Region,-
DUNSFOLD 18,"3,100,000","4,262.54",727,Oct-21,DUNSFOLD DRIVE,Resale,Strata,396,"7,828",-,Detached House,1,Freehold,13,Outside Central Region,-
WATTEN RESIDENCES,"3,850,000","4,004.21",961,Oct-21,WATTEN RISE,Resale,Strata,372,"10,349",-,Semi-Detached House,1,Freehold,11,Core Central Region,-
WATTEN RESIDENCES,"4,208,000","4,004.21","1,051",Oct-21,WATTEN RISE,Resale,Strata,372,"11,312",-,Semi-Detached House,1,Freehold,11,Core Central Region,-
GILSTEAD BROOKS,"3,515,000","3,121.56","1,126",Oct-21,GILSTEAD ROAD,Resale,Strata,290,"12,121",-,Terrace House,1,Freehold,11,Core Central Region,01 to 05
BELLAVILLE,"3,088,888","4,413.24",700,Oct-21,SIAK KEW AVENUE,Resale,Strata,410,"7,534",-,Detached House,1,Freehold,13,Rest of Central Region,-
KALEIDO,"3,200,000","3,207.67",998,Oct-21,LORONG K TELOK KURAU,Resale,Strata,298,"10,738",-,Terrace House,1,Freehold,15,Outside Central Region,-
THE CHANCERY RESIDENCE,"2,700,000","3,379.9",799,Oct-21,CHANCERY LANE,Resale,Strata,314,"8,599",-,Terrace House,1,99 yrs lease commencing from 2004,11,Core Central Region,01 to 05
COTSWOLD VILLAS,"3,500,000","4,391.71",797,Oct-21,COTSWOLD CLOSE,Resale,Strata,408,"8,578",-,Detached House,1,Freehold,13,Outside Central Region,-
SEVEN CRESCENT,"3,950,000","4,327.13",913,Oct-21,CRESCENT ROAD,Resale,Strata,402,"9,826",-,Detached House,1,Freehold,15,Rest of Central Region,-
SOMMERVILLE RESIDENCES,"3,400,000","4,488.59",757,Oct-21,SOMMERVILLE WALK,Resale,Strata,417,"8,153",-,Semi-Detached House,1,Freehold,13,Outside Central Region,-
MONTCLAIR @ WHITLEY,"3,450,000","4,187.2",824,Oct-21,WHITLEY ROAD,Resale,Strata,389,"8,869",-,Semi-Detached House,1,Freehold,11,Core Central Region,01 to 05
THE CHANCERY RESIDENCE,"2,900,000","3,476.77",834,Oct-21,CHANCERY LANE,Resale,Strata,323,"8,978",-,Terrace House,1,99 yrs lease commencing from 2004,11,Core Central Region,01 to 05
THE WHITLEY RESIDENCES,"4,800,000","5,575.75",861,Sep-21,WHITLEY ROAD,Resale,Strata,518,"9,266",-,Semi-Detached House,1,Freehold,11,Core Central Region,-
TUDOR TEN,"7,460,000","12,475.48",598,Sep-21,TUDOR CLOSE,Resale,Strata,"1,159","6,437",-,Detached House,1,Freehold,11,Core Central Region,-
HILLCREST VILLA,"3,280,000","3,110.8","1,054",Sep-21,HILLCREST ROAD,Resale,Strata,289,"11,349",-,Terrace House,1,99 yrs lease commencing from 2006,11,Core Central Region,-
CASA FIDELIO,"2,270,000","1,894.46","1,198",Sep-21,FIDELIO STREET,Resale,Strata,176,"12,898",-,Terrace House,1,Freehold,15,Outside Central Region,-
TK ONE,"3,420,000","4,574.7",748,Sep-21,LORONG N TELOK KURAU,Resale,Strata,425,"8,047",-,Terrace House,1,Freehold,15,Outside Central Region,-
THE WHITLEY RESIDENCES,"5,100,000","6,167.77",827,Sep-21,WHITLEY ROAD,Resale,Strata,573,"8,901",-,Semi-Detached House,1,Freehold,11,Core Central Region,-
ONE CHILTERN,"3,399,988","5,306.65",641,Sep-21,CHILTERN DRIVE,Resale,Strata,493,"6,897",-,Detached House,1,Freehold,13,Outside Central Region,-
SOMMERVILLE REGENCY,"2,458,000","2,561.83",959,Sep-21,LORONG SELANGAT,Resale,Strata,238,"10,328",-,Terrace House,1,Freehold,13,Outside Central Region,-
WHITLEY VILLAS,"3,330,000","2,895.52","1,150",Sep-21,WHITLEY ROAD,Resale,Strata,269,"12,379",-,Semi-Detached House,1,Freehold,11,Core Central Region,-
WATTEN RESIDENCES,"4,390,000","4,822.27",910,Sep-21,WATTEN RISE,Resale,Strata,448,"9,799",-,Semi-Detached House,1,Freehold,11,Core Central Region,-
HILLCREST VILLA,"3,250,000","3,110.8","1,045",Sep-21,HILLCREST ROAD,Resale,Strata,289,"11,246",-,Terrace House,1,99 yrs lease commencing from 2006,11,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"4,000,000","5,930.96",674,Sep-21,CRANBORNE ROAD,Resale,Strata,551,"7,260",-,Detached House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"3,000,000","5,155.96",582,Sep-21,CRANBORNE ROAD,Resale,Strata,479,"6,263",-,Detached House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"4,500,000","6,350.76",709,Sep-21,CRANBORNE ROAD,Resale,Strata,590,"7,627",-,Detached House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"4,500,000","6,361.52",707,Sep-21,CRANBORNE ROAD,Resale,Strata,591,"7,614",-,Detached House,1,Freehold,15,Rest of Central Region,-
CENTURION RESIDENCES,"2,600,000","3,390.66",767,Sep-21,PUAY HEE AVENUE,Resale,Strata,315,"8,254",-,Semi-Detached House,1,Freehold,13,Rest of Central Region,-
THE WHITLEY RESIDENCES,"4,600,000","5,651.1",814,Sep-21,WHITLEY ROAD,Resale,Strata,525,"8,762",-,Semi-Detached House,1,Freehold,11,Core Central Region,-
THE GREENWOOD,"3,150,000","2,992.39","1,053",Sep-21,GREENWOOD AVENUE,Resale,Strata,278,"11,331",-,Terrace House,1,103 yrs lease commencing from 2008,11,Core Central Region,-
EIGHT @ EAST COAST,"2,800,000","2,981.63",939,Sep-21,EAST COAST AVENUE,Resale,Strata,277,"10,108",-,Terrace House,1,Freehold,15,Outside Central Region,-
LOTUS VILLE,"3,520,000","3,982.68",884,Sep-21,LORONG L TELOK KURAU,Resale,Strata,370,"9,514",-,Terrace House,1,Freehold,15,Outside Central Region,-
MONTCLAIR @ WHITLEY,"3,200,000","4,068.79",786,Sep-21,WHITLEY ROAD,Resale,Strata,378,"8,466",-,Semi-Detached House,1,Freehold,11,Core Central Region,01 to 05
EUHABITAT,"2,550,000","3,379.9",754,Aug-21,JALAN EUNOS,Resale,Strata,314,"8,121",-,Terrace House,1,99 yrs lease commencing from 2010,14,Outside Central Region,-
TUDOR TEN,"6,900,000","9,558.43",722,Aug-21,TUDOR CLOSE,Resale,Strata,888,"7,770",-,Detached House,1,Freehold,11,Core Central Region,-
THE WHITLEY RESIDENCES,"4,750,000","5,608.04",847,Aug-21,WHITLEY ROAD,Resale,Strata,521,"9,117",-,Semi-Detached House,1,Freehold,11,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"3,600,000","4,779.22",753,Aug-21,MOUNT ROSIE ROAD,Resale,Strata,444,"8,108",-,Semi-Detached House,1,Freehold,11,Core Central Region,-
FORTUNE VIEW,"1,890,000","1,948.28",970,Aug-21,SOMMERVILLE WALK,Resale,Strata,181,"10,442",-,Terrace House,1,Freehold,13,Outside Central Region,-
THE SEAWIND,"3,800,000","3,347.6","1,135",Aug-21,LORONG M TELOK KURAU,Resale,Strata,311,"12,219",-,Terrace House,1,Freehold,15,Outside Central Region,-
LORNIE 18,"4,750,000","4,714.63","1,008",Aug-21,LORNIE ROAD,Resale,Strata,438,"10,845",-,Detached House,1,Freehold,11,Core Central Region,-
MATLOCK RESIDENCES,"3,350,000","5,489.64",610,Aug-21,MATLOCK RISE,Resale,Strata,510,"6,569",-,Detached House,1,Freehold,13,Outside Central Region,-
SOMMERVILLE REGENCY,"2,350,000","2,443.43",962,Aug-21,LORONG SELANGAT,Resale,Strata,227,"10,352",-,Terrace House,1,Freehold,13,Outside Central Region,-
HILLCREST VILLA,"3,200,000","3,153.85","1,015",Aug-21,HILLCREST ROAD,Resale,Strata,293,"10,922",-,Terrace House,1,99 yrs lease commencing from 2006,11,Core Central Region,-
MILFORD VILLAS,"2,590,000","2,787.88",929,Aug-21,LORONG SELANGAT,Resale,Strata,259,"10,000",-,Terrace House,1,Freehold,13,Outside Central Region,-
KIARA 10,"3,008,000","5,704.92",527,Aug-21,LORONG MARZUKI,Resale,Strata,530,"5,675",-,Detached House,1,Freehold,14,Outside Central Region,-
HILLCREST VILLA,"3,200,000","2,906.28","1,101",Aug-21,HILLCREST ROAD,Resale,Strata,270,"11,852",-,Terrace House,1,99 yrs lease commencing from 2006,11,Core Central Region,-
MEDALLION,"2,760,000","3,422.95",806,Aug-21,BRADDELL ROAD,Resale,Strata,318,"8,679",-,Detached House,1,Freehold,13,Outside Central Region,-
MEDALLION,"2,780,000","4,327.13",642,Aug-21,BRADDELL ROAD,Resale,Strata,402,"6,915",-,Detached House,1,Freehold,13,Outside Central Region,-
EUHABITAT,"2,400,000","3,379.9",710,Aug-21,JALAN EUNOS,Resale,Strata,314,"7,643",-,Terrace House,1,99 yrs lease commencing from 2010,14,Outside Central Region,-
HILLCREST VILLA,"3,350,000","3,153.85","1,062",Aug-21,HILLCREST ROAD,Resale,Strata,293,"11,433",-,Terrace House,1,99 yrs lease commencing from 2006,11,Core Central Region,-
THE GREENWOOD,"3,058,000","3,358.37",911,Aug-21,GREENWOOD AVENUE,Resale,Strata,312,"9,801",-,Terrace House,1,103 yrs lease commencing from 2008,11,Core Central Region,-
GOODMAN CREST,"3,750,000","4,639.28",808,Aug-21,GOODMAN ROAD,Resale,Strata,431,"8,701",-,Detached House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"4,200,000","1,494.04","2,811",Aug-21,JOO CHIAT PLACE,Resale,Strata,138.8,"30,259",-,Terrace House,1,Freehold,15,Rest of Central Region,-
DUNSFOLD RESIDENCES,"2,900,000","6,243.12",465,Jul-21,DUNSFOLD DRIVE,Resale,Strata,580,"5,000",-,Detached House,1,Freehold,13,Outside Central Region,-
THE GREENWOOD,"3,040,000","3,024.68","1,005",Jul-21,GREENWOOD AVENUE,Resale,Strata,281,"10,819",-,Terrace House,1,103 yrs lease commencing from 2008,11,Core Central Region,-
EASTREES,"3,700,000","4,327.13",855,Jul-21,EAST COAST DRIVE,Resale,Strata,402,"9,204",-,Terrace House,1,Freehold,15,Outside Central Region,-
JC VILLE,"2,000,000","1,765.3","1,133",Jul-21,JOO CHIAT PLACE,Resale,Strata,164,"12,195",-,Terrace House,1,Freehold,15,Rest of Central Region,-
CHATEAU LA SALLE,"3,750,000","4,800.74",781,Jul-21,LA SALLE STREET,Resale,Strata,446,"8,408",-,Detached House,1,Freehold,15,Outside Central Region,-
WATTEN RESIDENCES,"3,600,000","3,110.8","1,157",Jul-21,WATTEN RISE,Resale,Strata,289,"12,457",-,Terrace House,1,Freehold,11,Core Central Region,-
SOMMERVILLE RESIDENCES,"3,050,000","4,036.5",756,Jul-21,SOMMERVILLE WALK,Resale,Strata,375,"8,133",-,Terrace House,1,Freehold,13,Outside Central Region,-
SEVEN CRESCENT,"3,850,000","4,639.28",830,Jul-21,CRESCENT ROAD,Resale,Strata,431,"8,933",-,Detached House,1,Freehold,15,Rest of Central Region,-
MILFORD VILLAS,"2,400,000","2,594.12",925,Jul-21,LORONG SELANGAT,Resale,Strata,241,"9,959",-,Terrace House,1,Freehold,13,Outside Central Region,-
THE WHITLEY RESIDENCES,"4,850,000","5,651.1",858,Jul-21,WHITLEY ROAD,Resale,Strata,525,"9,238",-,Semi-Detached House,1,Freehold,11,Core Central Region,-
EIGHT @ EAST COAST,"2,750,000","2,970.86",926,Jul-21,EAST COAST AVENUE,Resale,Strata,276,"9,964",-,Terrace House,1,Freehold,15,Outside Central Region,-
THE WHITLEY RESIDENCES,"4,800,000","5,715.68",840,Jul-21,WHITLEY ROAD,Resale,Strata,531,"9,040",-,Semi-Detached House,1,Freehold,11,Core Central Region,-
HILLCREST VILLA,"3,068,000","3,153.85",973,Jul-21,HILLCREST ROAD,Resale,Strata,293,"10,471",-,Terrace House,1,99 yrs lease commencing from 2006,11,Core Central Region,-
KALEIDO,"3,000,000","3,207.67",935,Jun-21,LORONG K TELOK KURAU,Resale,Strata,298,"10,067",-,Terrace House,1,Freehold,15,Outside Central Region,-
JI LIANG GARDENS,"18,600,000","13,239.72","1,405",Jun-21,LORONG K TELOK KURAU,Resale,Strata,"1,230","15,122",-,Terrace House,6,Freehold,15,Outside Central Region,-
WATTEN RESIDENCES,"3,690,000","3,110.8","1,186",Jun-21,WATTEN RISE,Resale,Strata,289,"12,768",-,Terrace House,1,Freehold,11,Core Central Region,-
KIARA 10,"2,800,000","5,747.98",487,Jun-21,LORONG MARZUKI,Resale,Strata,534,"5,243",-,Detached House,1,Freehold,14,Outside Central Region,-
VILLAS LA VUE,"3,228,000","5,145.19",627,Jun-21,SIGLAP VIEW,Resale,Strata,478,"6,753",-,Detached House,1,Freehold,15,Outside Central Region,-
THE WHITLEY RESIDENCES,"4,820,000","5,651.1",853,Jun-21,WHITLEY ROAD,Resale,Strata,525,"9,181",-,Semi-Detached House,1,Freehold,11,Core Central Region,-
GOODMAN CREST,"4,200,000","6,619.86",634,Jun-21,GOODMAN ROAD,Resale,Strata,615,"6,829",-,Detached House,1,Freehold,15,Rest of Central Region,-
THE WHITLEY RESIDENCES,"4,720,000","6,167.77",765,Jun-21,WHITLEY ROAD,Resale,Strata,573,"8,237",-,Semi-Detached House,1,Freehold,11,Core Central Region,-
THE GREENWOOD,"2,900,000","3,067.74",945,Jun-21,GREENWOOD AVENUE,Resale,Strata,285,"10,175",-,Terrace House,1,103 yrs lease commencing from 2008,11,Core Central Region,-
GILSTEAD BROOKS,"3,780,000","3,239.96","1,167",Jun-21,GILSTEAD ROAD,Resale,Strata,301,"12,558",-,Terrace House,1,Freehold,11,Core Central Region,01 to 05
TELOK KURAU RIA,"2,600,000","2,658.71",978,Jun-21,LORONG L TELOK KURAU,Resale,Strata,247,"10,526",-,Terrace House,1,Freehold,15,Outside Central Region,-
MATLOCK RESIDENCES,"3,180,000","5,532.7",575,May-21,MATLOCK RISE,Resale,Strata,514,"6,187",-,Detached House,1,Freehold,13,Outside Central Region,-
CENTURION RESIDENCES,"2,750,000","4,133.38",665,May-21,PUAY HEE AVENUE,Resale,Strata,384,"7,161",-,Semi-Detached House,1,Freehold,13,Rest of Central Region,-
HILLCREST VILLA,"3,250,000","3,153.85","1,030",May-21,HILLCREST ROAD,Resale,Strata,293,"11,092",-,Terrace House,1,99 yrs lease commencing from 2006,11,Core Central Region,-
ONE LYNWOOD,"3,400,000","4,940.68",688,May-21,LYNWOOD GROVE,Resale,Strata,459,"7,407",-,Detached House,1,Freehold,13,Outside Central Region,-
KALEIDO,"2,900,000","3,207.67",904,May-21,LORONG K TELOK KURAU,Resale,Strata,298,"9,732",-,Terrace House,1,Freehold,15,Outside Central Region,-
PALACIO,"2,880,000","3,735.11",771,May-21,LORONG M TELOK KURAU,Resale,Strata,347,"8,300",-,Terrace House,1,Freehold,15,Outside Central Region,-
SOMMERVILLE RESIDENCES,"3,400,000","4,639.28",733,May-21,SOMMERVILLE WALK,Resale,Strata,431,"7,889",-,Semi-Detached House,1,Freehold,13,Outside Central Region,-
MONTCLAIR @ WHITLEY,"3,280,000","3,971.92",826,May-21,WHITLEY ROAD,Resale,Strata,369,"8,889",-,Semi-Detached House,1,Freehold,11,Core Central Region,01 to 05
MILFORD VILLAS,"2,400,000","2,604.89",921,May-21,LORONG SELANGAT,Resale,Strata,242,"9,917",-,Terrace House,1,Freehold,13,Outside Central Region,-
CENTURION RESIDENCES,"2,710,000","4,133.38",656,May-21,PUAY HEE AVENUE,Resale,Strata,384,"7,057",-,Semi-Detached House,1,Freehold,13,Rest of Central Region,-
MOSELLA,"3,175,000","5,188.25",612,May-21,MUSWELL HILL,Resale,Strata,482,"6,587",-,Detached House,1,Freehold,13,Outside Central Region,-
CASA FIDELIO,"2,200,000","1,894.46","1,161",May-21,FIDELIO STREET,Resale,Strata,176,"12,500",-,Terrace House,1,Freehold,15,Outside Central Region,-
KALEIDO,"3,000,000","3,455.24",868,May-21,LORONG K TELOK KURAU,Resale,Strata,321,"9,346",-,Terrace House,1,Freehold,15,Outside Central Region,-
THE WHITLEY RESIDENCES,"4,850,000","5,683.39",853,May-21,WHITLEY ROAD,Resale,Strata,528,"9,186",-,Semi-Detached House,1,Freehold,11,Core Central Region,-
HILLCREST VILLA,"2,920,000","3,153.85",926,May-21,HILLCREST ROAD,Resale,Strata,293,"9,966",-,Terrace House,1,99 yrs lease commencing from 2006,11,Core Central Region,-
MEDALLION,"2,500,000","3,573.65",700,May-21,BRADDELL ROAD,Resale,Strata,332,"7,530",-,Detached House,1,Freehold,13,Outside Central Region,-
