Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
BELGRAVIA ACE,"4,423,000","4,058.03","1,090",Jan-22,BELGRAVIA DRIVE,New Sale,Strata,377,"11,732",-,Semi-Detached House,1,Freehold,28,Outside Central Region,-
BELGRAVIA ACE,"4,381,000","4,058.03","1,080",Jan-22,BELGRAVIA DRIVE,New Sale,Strata,377,"11,621",-,Semi-Detached House,1,Freehold,28,Outside Central Region,-
BELGRAVIA ACE,"4,282,000","4,058.03","1,055",Jan-22,BELGRAVIA DRIVE,New Sale,Strata,377,"11,358",-,Semi-Detached House,1,Freehold,28,Outside Central Region,-
BELGRAVIA ACE,"4,282,000","4,058.03","1,055",Jan-22,BELGRAVIA DRIVE,New Sale,Strata,377,"11,358",-,Semi-Detached House,1,Freehold,28,Outside Central Region,-
BELGRAVIA ACE,"4,409,000","4,058.03","1,086",Jan-22,BELGRAVIA DRIVE,New Sale,Strata,377,"11,695",-,Semi-Detached House,1,Freehold,28,Outside Central Region,-
BELGRAVIA ACE,"4,409,000","4,058.03","1,086",Jan-22,BELGRAVIA DRIVE,New Sale,Strata,377,"11,695",-,Semi-Detached House,1,Freehold,28,Outside Central Region,-
BELGRAVIA ACE,"4,409,000","4,058.03","1,086",Jan-22,BELGRAVIA DRIVE,New Sale,Strata,377,"11,695",-,Semi-Detached House,1,Freehold,28,Outside Central Region,-
BELGRAVIA ACE,"4,358,000","4,058.03","1,074",Jan-22,BELGRAVIA DRIVE,New Sale,Strata,377,"11,560",-,Semi-Detached House,1,Freehold,28,Outside Central Region,-
BELGRAVIA ACE,"4,358,000","4,058.03","1,074",Jan-22,BELGRAVIA DRIVE,New Sale,Strata,377,"11,560",-,Semi-Detached House,1,Freehold,28,Outside Central Region,-
BELGRAVIA ACE,"4,381,000","4,058.03","1,080",Jan-22,BELGRAVIA DRIVE,New Sale,Strata,377,"11,621",-,Semi-Detached House,1,Freehold,28,Outside Central Region,-
BELGRAVIA ACE,"4,531,000","4,058.03","1,117",Jan-22,BELGRAVIA DRIVE,New Sale,Strata,377,"12,019",-,Semi-Detached House,1,Freehold,28,Outside Central Region,-
BELGRAVIA ACE,"4,402,000","4,058.03","1,085",Jan-22,BELGRAVIA DRIVE,New Sale,Strata,377,"11,676",-,Semi-Detached House,1,Freehold,28,Outside Central Region,-
BELGRAVIA ACE,"4,381,000","4,058.03","1,080",Jan-22,BELGRAVIA DRIVE,New Sale,Strata,377,"11,621",-,Semi-Detached House,1,Freehold,28,Outside Central Region,-
BELGRAVIA ACE,"4,531,000","4,058.03","1,117",Jan-22,BELGRAVIA DRIVE,New Sale,Strata,377,"12,019",-,Semi-Detached House,1,Freehold,28,Outside Central Region,-
BELGRAVIA ACE,"4,283,000","4,058.03","1,055",Jan-22,BELGRAVIA DRIVE,New Sale,Strata,377,"11,361",-,Semi-Detached House,1,Freehold,28,Outside Central Region,-
BELGRAVIA ACE,"4,283,000","4,058.03","1,055",Jan-22,BELGRAVIA DRIVE,New Sale,Strata,377,"11,361",-,Semi-Detached House,1,Freehold,28,Outside Central Region,-
BELGRAVIA ACE,"4,531,000","4,058.03","1,117",Jan-22,BELGRAVIA DRIVE,New Sale,Strata,377,"12,019",-,Semi-Detached House,1,Freehold,28,Outside Central Region,-
BELGRAVIA ACE,"4,381,000","4,058.03","1,080",Jan-22,BELGRAVIA DRIVE,New Sale,Strata,377,"11,621",-,Semi-Detached House,1,Freehold,28,Outside Central Region,-
BELGRAVIA ACE,"4,381,000","4,058.03","1,080",Jan-22,BELGRAVIA DRIVE,New Sale,Strata,377,"11,621",-,Semi-Detached House,1,Freehold,28,Outside Central Region,-
BELGRAVIA ACE,"4,381,000","4,058.03","1,080",Jan-22,BELGRAVIA DRIVE,New Sale,Strata,377,"11,621",-,Semi-Detached House,1,Freehold,28,Outside Central Region,-
BELGRAVIA ACE,"4,458,000","4,058.03","1,099",Jan-22,BELGRAVIA DRIVE,New Sale,Strata,377,"11,825",-,Semi-Detached House,1,Freehold,28,Outside Central Region,-
BELGRAVIA ACE,"4,358,000","4,058.03","1,074",Jan-22,BELGRAVIA DRIVE,New Sale,Strata,377,"11,560",-,Semi-Detached House,1,Freehold,28,Outside Central Region,-
BELGRAVIA ACE,"4,105,000","4,058.03","1,012",Jan-22,BELGRAVIA DRIVE,New Sale,Strata,377,"10,889",-,Terrace House,1,Freehold,28,Outside Central Region,-
BELGRAVIA ACE,"4,088,000","3,649","1,120",Jan-22,BELGRAVIA DRIVE,New Sale,Strata,339,"12,059",-,Terrace House,1,Freehold,28,Outside Central Region,-
BELGRAVIA ACE,"4,525,000","4,370.18","1,035",Jan-22,BELGRAVIA DRIVE,New Sale,Strata,406,"11,145",-,Semi-Detached House,1,Freehold,28,Outside Central Region,-
BELGRAVIA ACE,"4,555,000","4,370.18","1,042",Jan-22,BELGRAVIA DRIVE,New Sale,Strata,406,"11,219",-,Semi-Detached House,1,Freehold,28,Outside Central Region,-
BELGRAVIA ACE,"4,510,000","4,370.18","1,032",Jan-22,BELGRAVIA DRIVE,New Sale,Strata,406,"11,108",-,Semi-Detached House,1,Freehold,28,Outside Central Region,-
BELGRAVIA ACE,"4,405,000","3,928.86","1,121",Jan-22,BELGRAVIA DRIVE,New Sale,Strata,365,"12,068",-,Semi-Detached House,1,Freehold,28,Outside Central Region,-
BELGRAVIA ACE,"4,330,000","3,928.86","1,102",Jan-22,BELGRAVIA DRIVE,New Sale,Strata,365,"11,863",-,Semi-Detached House,1,Freehold,28,Outside Central Region,-
BELGRAVIA ACE,"4,406,000","3,928.86","1,121",Jan-22,BELGRAVIA DRIVE,New Sale,Strata,365,"12,071",-,Semi-Detached House,1,Freehold,28,Outside Central Region,-
BELGRAVIA ACE,"4,406,000","3,928.86","1,121",Jan-22,BELGRAVIA DRIVE,New Sale,Strata,365,"12,071",-,Semi-Detached House,1,Freehold,28,Outside Central Region,-
BELGRAVIA ACE,"4,350,000","3,928.86","1,107",Jan-22,BELGRAVIA DRIVE,New Sale,Strata,365,"11,918",-,Semi-Detached House,1,Freehold,28,Outside Central Region,-
BELGRAVIA ACE,"4,206,000","4,058.03","1,036",Jan-22,BELGRAVIA DRIVE,New Sale,Strata,377,"11,156",-,Semi-Detached House,1,Freehold,28,Outside Central Region,-
BELGRAVIA ACE,"4,333,000","4,058.03","1,068",Jan-22,BELGRAVIA DRIVE,New Sale,Strata,377,"11,493",-,Semi-Detached House,1,Freehold,28,Outside Central Region,-
BELGRAVIA ACE,"4,249,000","4,058.03","1,047",Jan-22,BELGRAVIA DRIVE,New Sale,Strata,377,"11,271",-,Semi-Detached House,1,Freehold,28,Outside Central Region,-
BELGRAVIA ACE,"4,123,000","4,058.03","1,016",Jan-22,BELGRAVIA DRIVE,New Sale,Strata,377,"10,936",-,Semi-Detached House,1,Freehold,28,Outside Central Region,-
BELGRAVIA ACE,"4,123,000","4,058.03","1,016",Jan-22,BELGRAVIA DRIVE,New Sale,Strata,377,"10,936",-,Semi-Detached House,1,Freehold,28,Outside Central Region,-
ALANA,"3,067,117","3,024.68","1,014",Jan-22,SUNRISE TERRACE,Resale,Strata,281,"10,915",-,Terrace House,1,103 yrs lease commencing from 2013,28,Outside Central Region,-
SPRINGHILL,"1,780,000","2,906.28",612,Jan-22,SEMBAWANG WALK,Resale,Strata,270,"6,593",-,Terrace House,1,99 yrs lease commencing from 2002,27,Outside Central Region,01 to 05
SPRINGHILL,"1,740,000","3,013.92",577,Jan-22,SEMBAWANG WALK,Resale,Strata,280,"6,214",-,Terrace House,1,99 yrs lease commencing from 2002,27,Outside Central Region,01 to 05
BINJAI CREST,"2,320,000","3,175.38",731,Jan-22,JALAN KAMPONG CHANTEK,Resale,Strata,295,"7,864",-,Terrace House,1,99 yrs lease commencing from 1996,21,Rest of Central Region,-
ALANA,"2,904,128","3,056.98",950,Jan-22,SUNRISE TERRACE,Resale,Strata,284,"10,226",-,Terrace House,1,103 yrs lease commencing from 2013,28,Outside Central Region,-
BELGRAVIA VILLAS,"3,440,000","3,584.41",960,Dec-21,BELGRAVIA DRIVE,Resale,Strata,333,"10,330",-,Terrace House,1,Freehold,28,Outside Central Region,-
THE SHAUGHNESSY,"2,230,000","3,283.02",679,Dec-21,MILTONIA CLOSE,Resale,Strata,305,"7,311",-,Terrace House,1,99 yrs lease commencing from 2001,27,Outside Central Region,-
ALANA,"2,560,000","2,755.58",929,Dec-21,SUNRISE TERRACE,Resale,Strata,256,"10,000",-,Terrace House,1,103 yrs lease commencing from 2013,28,Outside Central Region,-
BINJAI CREST,"2,688,000","3,509.06",766,Dec-21,JALAN KAMPONG CHANTEK,Resale,Strata,326,"8,245",-,Terrace House,1,99 yrs lease commencing from 1996,21,Rest of Central Region,-
SPRINGHILL,"1,830,000","2,884.75",634,Dec-21,SEMBAWANG WALK,Resale,Strata,268,"6,828",-,Terrace House,1,99 yrs lease commencing from 2002,27,Outside Central Region,01 to 05
BINJAI CREST,"2,700,000","3,401.42",794,Dec-21,JALAN KAMPONG CHANTEK,Resale,Strata,316,"8,544",-,Terrace House,1,99 yrs lease commencing from 1996,21,Rest of Central Region,-
MONT TIMAH,"3,800,000","4,628.52",821,Dec-21,BUKIT WAY,Resale,Strata,430,"8,837",-,Terrace House,1,99 yrs lease commencing from 2004,21,Outside Central Region,-
POETS VILLAS,"2,560,000","4,219.49",607,Nov-21,TAGORE AVENUE,Resale,Strata,392,"6,531",-,Semi-Detached House,1,99 yrs lease commencing from 2010,26,Outside Central Region,-
POETS VILLAS,"2,310,000","3,412.19",677,Nov-21,TAGORE AVENUE,Resale,Strata,317,"7,287",-,Semi-Detached House,1,99 yrs lease commencing from 2010,26,Outside Central Region,-
ESTE VILLA,"2,800,000","3,412.19",821,Nov-21,NIM ROAD,Resale,Strata,317,"8,833",-,Terrace House,1,Freehold,28,Outside Central Region,-
BELGRAVIA VILLAS,"3,680,000","3,961.15",929,Nov-21,BELGRAVIA DRIVE,Resale,Strata,368,"10,000",-,Semi-Detached House,1,Freehold,28,Outside Central Region,-
PLATINA GARDENS,"2,330,000","3,950.39",590,Nov-21,PLATINA ROAD,Resale,Strata,367,"6,349",-,Terrace House,1,Freehold,27,Outside Central Region,-
ESTE VILLA,"2,700,000","3,390.66",796,Nov-21,NIM ROAD,Resale,Strata,315,"8,571",-,Terrace House,1,Freehold,28,Outside Central Region,-
THE SHAUGHNESSY,"2,050,000","3,713.58",552,Nov-21,MILTONIA CLOSE,Resale,Strata,345,"5,942",-,Terrace House,1,99 yrs lease commencing from 2001,27,Outside Central Region,-
ESTE VILLA,"2,650,000","3,369.13",787,Nov-21,NIM ROAD,Resale,Strata,313,"8,466",-,Terrace House,1,Freehold,28,Outside Central Region,-
THE SHAUGHNESSY,"2,100,000","3,283.02",640,Nov-21,MILTONIA CLOSE,Resale,Strata,305,"6,885",-,Terrace House,1,99 yrs lease commencing from 2001,27,Outside Central Region,-
SUNCOTTAGES,"3,000,000","3,272.26",917,Nov-21,CASHEW CRESCENT,Resale,Strata,304,"9,868",-,Terrace House,1,999 yrs lease commencing from 1883,23,Outside Central Region,-
ALANA,"2,380,000","2,755.58",864,Nov-21,SUNRISE TERRACE,Resale,Strata,256,"9,297",-,Terrace House,1,103 yrs lease commencing from 2013,28,Outside Central Region,-
THE SHAUGHNESSY,"1,730,000","3,519.83",492,Nov-21,MILTONIA CLOSE,Resale,Strata,327,"5,291",-,Terrace House,1,99 yrs lease commencing from 2001,27,Outside Central Region,-
POETS VILLAS,"2,480,000","3,649",680,Nov-21,TAGORE AVENUE,Resale,Strata,339,"7,316",-,Semi-Detached House,1,99 yrs lease commencing from 2010,26,Outside Central Region,-
THE SHAUGHNESSY,"1,980,000","3,509.06",564,Oct-21,MILTONIA CLOSE,Resale,Strata,326,"6,074",-,Terrace House,1,99 yrs lease commencing from 2001,27,Outside Central Region,-
BELGRAVIA VILLAS,"3,750,000","3,961.15",947,Oct-21,BELGRAVIA DRIVE,Resale,Strata,368,"10,190",-,Semi-Detached House,1,Freehold,28,Outside Central Region,-
BINJAI CREST,"2,350,000","3,369.13",698,Oct-21,JALAN KAMPONG CHANTEK,Resale,Strata,313,"7,508",-,Terrace House,1,99 yrs lease commencing from 1996,21,Rest of Central Region,-
ALANA,"2,950,000","3,024.68",975,Oct-21,SUNRISE TERRACE,Resale,Strata,281,"10,498",-,Terrace House,1,103 yrs lease commencing from 2013,28,Outside Central Region,-
SPRINGHILL,"1,700,000","3,175.38",535,Oct-21,SEMBAWANG WALK,Resale,Strata,295,"5,763",-,Terrace House,1,99 yrs lease commencing from 2002,27,Outside Central Region,01 to 05
ALANA,"2,390,000","2,755.58",867,Oct-21,SUNRISE TERRACE,Resale,Strata,256,"9,336",-,Terrace House,1,103 yrs lease commencing from 2013,28,Outside Central Region,-
THE SHAUGHNESSY,"2,103,888","3,283.02",641,Oct-21,MILTONIA CLOSE,Resale,Strata,305,"6,898",-,Terrace House,1,99 yrs lease commencing from 2001,27,Outside Central Region,-
CABANA,"2,088,000","2,917.04",716,Oct-21,SUNRISE TERRACE,Resale,Strata,271,"7,705",-,Terrace House,1,103 yrs lease commencing from 2009,28,Outside Central Region,-
THE WOODS,"2,090,000","4,262.54",490,Oct-21,WESTWOOD AVENUE,Resale,Strata,396,"5,278",-,Terrace House,1,99 yrs lease commencing from 2010,22,Outside Central Region,-
THE HILLOFT,"2,750,000","4,919.15",559,Oct-21,JALAN DERMAWAN,Resale,Strata,457,"6,018",-,Semi-Detached House,1,999 yrs lease commencing from 1885,23,Outside Central Region,-
8 @ STRATTON,"2,858,000","5,112.9",559,Oct-21,STRATTON GREEN,Resale,Strata,475,"6,017",-,Semi-Detached House,1,Freehold,28,Outside Central Region,-
THE WOODS,"2,102,000","4,004.21",525,Sep-21,WESTWOOD AVENUE,Resale,Strata,372,"5,651",-,Terrace House,1,99 yrs lease commencing from 2010,22,Outside Central Region,-
BINJAI CREST,"2,500,000","3,778.16",662,Sep-21,JALAN KAMPONG CHANTEK,Resale,Strata,351,"7,123",-,Terrace House,1,99 yrs lease commencing from 1996,21,Rest of Central Region,-
ATELIER VILLAS,"2,400,000","3,132.32",766,Sep-21,YIO CHU KANG DRIVE,Resale,Strata,291,"8,247",-,Terrace House,1,Freehold,26,Outside Central Region,-
THE WOODS,"1,838,000","4,004.21",459,Sep-21,WESTWOOD AVENUE,Resale,Strata,372,"4,941",-,Terrace House,1,99 yrs lease commencing from 2010,22,Outside Central Region,-
BELGRAVIA VILLAS,"3,198,000","3,584.41",892,Sep-21,BELGRAVIA DRIVE,Resale,Strata,333,"9,604",-,Terrace House,1,Freehold,28,Outside Central Region,-
ALANA,"2,378,300","2,755.58",863,Sep-21,SUNRISE TERRACE,Resale,Strata,256,"9,290",-,Terrace House,1,103 yrs lease commencing from 2013,28,Outside Central Region,-
THE HILLOFT,"2,680,000","5,791.03",463,Sep-21,JALAN DERMAWAN,Resale,Strata,538,"4,981",-,Semi-Detached House,1,999 yrs lease commencing from 1885,23,Outside Central Region,-
RADIANCE @ BUKIT TIMAH,"3,300,000","4,068.79",811,Sep-21,YUK TONG AVENUE,Resale,Strata,378,"8,730",-,Terrace House,1,Freehold,21,Rest of Central Region,-
ALANA,"2,360,000","2,755.58",856,Sep-21,SUNRISE TERRACE,Resale,Strata,256,"9,219",-,Terrace House,1,103 yrs lease commencing from 2013,28,Outside Central Region,-
POETS VILLAS,"2,260,000","3,412.19",662,Sep-21,TAGORE AVENUE,Resale,Strata,317,"7,129",-,Semi-Detached House,1,99 yrs lease commencing from 2010,26,Outside Central Region,-
ESTE VILLA,"2,400,000","3,422.95",701,Sep-21,NIM ROAD,Resale,Strata,318,"7,547",-,Terrace House,1,Freehold,28,Outside Central Region,-
THE WOODS,"1,950,000","4,004.21",487,Aug-21,WESTWOOD AVENUE,Resale,Strata,372,"5,242",-,Terrace House,1,99 yrs lease commencing from 2010,22,Outside Central Region,-
THE SHAUGHNESSY,"1,820,000","3,304.55",551,Aug-21,MILTONIA CLOSE,Resale,Strata,307,"5,928",-,Terrace House,1,99 yrs lease commencing from 2001,27,Outside Central Region,-
BINJAI CREST,"2,170,000","3,369.13",644,Aug-21,JALAN KAMPONG CHANTEK,Resale,Strata,313,"6,933",-,Terrace House,1,99 yrs lease commencing from 1996,21,Rest of Central Region,-
THE HILLOFT,"2,600,000","4,919.15",529,Aug-21,JALAN DERMAWAN,Resale,Strata,457,"5,689",-,Semi-Detached House,1,999 yrs lease commencing from 1885,23,Outside Central Region,-
SUNCOTTAGES,"2,710,000","2,777.11",976,Aug-21,CASHEW CRESCENT,Resale,Strata,258,"10,504",-,Terrace House,1,999 yrs lease commencing from 1883,23,Outside Central Region,-
CABANA,"2,088,000","2,917.04",716,Aug-21,SUNRISE TERRACE,Resale,Strata,271,"7,705",-,Terrace House,1,103 yrs lease commencing from 2009,28,Outside Central Region,-
BELGRAVIA VILLAS,"3,600,000","3,961.15",909,Aug-21,BELGRAVIA DRIVE,Resale,Strata,368,"9,783",-,Semi-Detached House,1,Freehold,28,Outside Central Region,-
THE SHAUGHNESSY,"1,750,000","3,304.55",530,Aug-21,MILTONIA CLOSE,Resale,Strata,307,"5,700",-,Terrace House,1,99 yrs lease commencing from 2001,27,Outside Central Region,-
BELGRAVIA VILLAS,"3,180,000","3,702.82",859,Aug-21,BELGRAVIA DRIVE,Resale,Strata,344,"9,244",-,Terrace House,1,Freehold,28,Outside Central Region,-
ESTE VILLA,"2,650,000","3,422.95",774,Aug-21,NIM ROAD,Resale,Strata,318,"8,333",-,Terrace House,1,Freehold,28,Outside Central Region,-
BELGRAVIA VILLAS,"3,620,000","3,961.15",914,Jul-21,BELGRAVIA DRIVE,Resale,Strata,368,"9,837",-,Semi-Detached House,1,Freehold,28,Outside Central Region,-
POETS VILLAS,"1,918,000","3,164.62",606,Jul-21,TAGORE AVENUE,Resale,Strata,294,"6,524",-,Semi-Detached House,1,99 yrs lease commencing from 2010,26,Outside Central Region,-
THE SHAUGHNESSY,"1,800,000","3,283.02",548,Jul-21,MILTONIA CLOSE,Resale,Strata,305,"5,902",-,Terrace House,1,99 yrs lease commencing from 2001,27,Outside Central Region,-
THE SHAUGHNESSY,"1,818,000","3,283.02",554,Jul-21,MILTONIA CLOSE,Resale,Strata,305,"5,961",-,Terrace House,1,99 yrs lease commencing from 2001,27,Outside Central Region,-
THE SHAUGHNESSY,"1,800,000","3,412.19",528,Jul-21,MILTONIA CLOSE,Resale,Strata,317,"5,678",-,Terrace House,1,99 yrs lease commencing from 2001,27,Outside Central Region,-
ALANA,"2,478,340","2,755.58",899,Jul-21,SUNRISE TERRACE,Resale,Strata,256,"9,681",-,Terrace House,1,103 yrs lease commencing from 2013,28,Outside Central Region,-
THE SHAUGHNESSY,"1,750,000","3,283.02",533,Jul-21,MILTONIA CLOSE,Resale,Strata,305,"5,738",-,Terrace House,1,99 yrs lease commencing from 2001,27,Outside Central Region,-
THE WOODS,"1,950,000","4,014.97",486,Jul-21,WESTWOOD AVENUE,Resale,Strata,373,"5,228",-,Terrace House,1,99 yrs lease commencing from 2010,22,Outside Central Region,-
POETS VILLAS,"2,318,000","3,649",635,Jul-21,TAGORE AVENUE,Resale,Strata,339,"6,838",-,Semi-Detached House,1,99 yrs lease commencing from 2010,26,Outside Central Region,-
THE HILLOFT,"2,950,000","6,770.56",436,Jul-21,JALAN DERMAWAN,Resale,Strata,629,"4,690",-,Detached House,1,999 yrs lease commencing from 1885,23,Outside Central Region,-
THE SHAUGHNESSY,"1,830,000","3,304.55",554,Jul-21,MILTONIA CLOSE,Resale,Strata,307,"5,961",-,Terrace House,1,99 yrs lease commencing from 2001,27,Outside Central Region,-
MIMOSA PARK,"2,368,000","2,906.28",815,Jul-21,MIMOSA ROAD,Resale,Strata,270,"8,770",-,Terrace House,1,Freehold,28,Outside Central Region,-
BINJAI CREST,"2,600,000","3,778.16",688,Jul-21,JALAN KAMPONG CHANTEK,Resale,Strata,351,"7,407",-,Terrace House,1,99 yrs lease commencing from 1996,21,Rest of Central Region,-
MONT TIMAH,"3,675,000","4,693.1",783,Jul-21,BUKIT WAY,Resale,Strata,436,"8,429",-,Terrace House,1,99 yrs lease commencing from 2004,21,Outside Central Region,-
THE SHAUGHNESSY,"1,800,000","3,304.55",545,Jul-21,MILTONIA CLOSE,Resale,Strata,307,"5,863",-,Terrace House,1,99 yrs lease commencing from 2001,27,Outside Central Region,-
ALANA,"2,570,000","2,755.58",933,Jul-21,SUNRISE TERRACE,Resale,Strata,256,"10,039",-,Terrace House,1,103 yrs lease commencing from 2013,28,Outside Central Region,-
D' KENARIS,"2,350,000","3,293.78",713,Jun-21,JALAN KENARAH,Resale,Strata,306,"7,680",-,Semi-Detached House,1,999 yrs lease commencing from 1879,28,Outside Central Region,-
POETS VILLAS,"2,150,000","3,498.3",615,Jun-21,TAGORE AVENUE,Resale,Strata,325,"6,615",-,Semi-Detached House,1,99 yrs lease commencing from 2010,26,Outside Central Region,-
THE WOODS,"1,900,000","4,251.78",447,Jun-21,WESTWOOD AVENUE,Resale,Strata,395,"4,810",-,Terrace House,1,99 yrs lease commencing from 2010,22,Outside Central Region,-
ALANA,"2,475,000","2,755.58",898,Jun-21,SUNRISE TERRACE,Resale,Strata,256,"9,668",-,Terrace House,1,103 yrs lease commencing from 2013,28,Outside Central Region,-
BINJAI CREST,"2,420,000","3,369.13",718,Jun-21,JALAN KAMPONG CHANTEK,Resale,Strata,313,"7,732",-,Terrace House,1,99 yrs lease commencing from 1996,21,Rest of Central Region,-
WATERCOVE,"2,700,000","3,466.01",779,Jun-21,WAK HASSAN DRIVE,Sub Sale,Strata,322,"8,385",-,Terrace House,1,Freehold,27,Outside Central Region,-
MONT TIMAH,"3,710,000","4,628.52",802,Jun-21,BUKIT WAY,Resale,Strata,430,"8,628",-,Terrace House,1,99 yrs lease commencing from 2004,21,Outside Central Region,-
POETS VILLAS,"2,030,000","3,498.3",580,Jun-21,TAGORE AVENUE,Resale,Strata,325,"6,246",-,Semi-Detached House,1,99 yrs lease commencing from 2010,26,Outside Central Region,-
ESTE VILLA,"2,550,000","3,422.95",745,May-21,NIM ROAD,Resale,Strata,318,"8,019",-,Terrace House,1,Freehold,28,Outside Central Region,-
MONT TIMAH,"3,828,000","4,962.2",771,May-21,BUKIT WAY,Resale,Strata,461,"8,304",-,Terrace House,1,99 yrs lease commencing from 2004,21,Outside Central Region,-
ESTE VILLA,"3,100,000","3,971.92",780,May-21,NIM ROAD,Resale,Strata,369,"8,401",-,Terrace House,1,Freehold,28,Outside Central Region,-
BINJAI CREST,"2,400,000","3,369.13",712,May-21,JALAN KAMPONG CHANTEK,Resale,Strata,313,"7,668",-,Terrace House,1,99 yrs lease commencing from 1996,21,Rest of Central Region,-
THE GARDENS AT GERALD,"2,370,000","3,369.13",703,May-21,GERALD DRIVE,Resale,Strata,313,"7,572",-,Terrace House,1,999 yrs lease commencing from 1879,28,Outside Central Region,-
RIVERTREES RESIDENCES,"1,750,000","1,528.49","1,145",May-21,FERNVALE CLOSE,Resale,Strata,142,"12,324",-,Terrace House,1,99 yrs lease commencing from 2013,28,Outside Central Region,-
BELGRAVIA VILLAS,"3,190,000","3,584.41",890,May-21,BELGRAVIA DRIVE,Resale,Strata,333,"9,580",-,Terrace House,1,Freehold,28,Outside Central Region,-
CABANA,"2,000,000","2,917.04",686,May-21,SUNRISE TERRACE,Resale,Strata,271,"7,380",-,Terrace House,1,103 yrs lease commencing from 2009,28,Outside Central Region,-
BINJAI CREST,"2,310,000","3,444.48",671,May-21,JALAN KAMPONG CHANTEK,Resale,Strata,320,"7,219",-,Terrace House,1,99 yrs lease commencing from 1996,21,Rest of Central Region,-
BINJAI CREST,"2,450,000","3,778.16",648,May-21,JALAN KAMPONG CHANTEK,Resale,Strata,351,"6,980",-,Terrace House,1,99 yrs lease commencing from 1996,21,Rest of Central Region,-
CHESTNUT RESIDENCES,"2,650,000","3,509.06",755,Apr-21,JALAN EMAS URAI,Resale,Strata,326,"8,129",-,Terrace House,1,999 yrs lease commencing from 1882,23,Outside Central Region,-
THE SHAUGHNESSY,"1,768,000","3,283.02",539,Apr-21,MILTONIA CLOSE,Resale,Strata,305,"5,797",-,Terrace House,1,99 yrs lease commencing from 2001,27,Outside Central Region,-
SUNCOTTAGES,"2,850,000","3,272.26",871,Apr-21,CASHEW CRESCENT,Resale,Strata,304,"9,375",-,Terrace House,1,999 yrs lease commencing from 1883,23,Outside Central Region,-
BELGRAVIA VILLAS,"3,300,000","3,767.4",876,Apr-21,BELGRAVIA DRIVE,Resale,Strata,350,"9,429",-,Terrace House,1,Freehold,28,Outside Central Region,-
BINJAI CREST,"2,010,000","2,981.63",674,Apr-21,JALAN KAMPONG CHANTEK,Resale,Strata,277,"7,256",-,Terrace House,1,99 yrs lease commencing from 1996,21,Rest of Central Region,-
BINJAI CREST,"2,338,880","3,778.16",619,Apr-21,JALAN KAMPONG CHANTEK,Resale,Strata,351,"6,663",-,Terrace House,1,99 yrs lease commencing from 1996,21,Rest of Central Region,-
CABANA,"1,900,888","2,917.04",652,Apr-21,SUNRISE TERRACE,Resale,Strata,271,"7,014",-,Terrace House,1,103 yrs lease commencing from 2009,28,Outside Central Region,-
WATERCOVE,"2,780,000","3,466.01",802,Apr-21,WAK HASSAN DRIVE,Sub Sale,Strata,322,"8,634",-,Terrace House,1,Freehold,27,Outside Central Region,-
ESTE VILLA,"2,520,000","3,369.13",748,Apr-21,NIM ROAD,Resale,Strata,313,"8,051",-,Terrace House,1,Freehold,28,Outside Central Region,-
CABANA,"1,880,000","2,938.57",640,Apr-21,SUNRISE TERRACE,Resale,Strata,273,"6,886",-,Terrace House,1,103 yrs lease commencing from 2009,28,Outside Central Region,-
WATERCOVE,"2,800,000","3,466.01",808,Apr-21,WAK HASSAN DRIVE,Sub Sale,Strata,322,"8,696",-,Terrace House,1,Freehold,27,Outside Central Region,-
THE GARDENS AT GERALD,"2,280,000","3,336.84",683,Apr-21,GERALD DRIVE,Resale,Strata,310,"7,355",-,Terrace House,1,999 yrs lease commencing from 1879,28,Outside Central Region,-
THE SHAUGHNESSY,"1,728,000","3,455.24",500,Apr-21,MILTONIA CLOSE,Resale,Strata,321,"5,383",-,Terrace House,1,99 yrs lease commencing from 2001,27,Outside Central Region,-
THE SHAUGHNESSY,"1,730,000","3,509.06",493,Apr-21,MILTONIA CLOSE,Resale,Strata,326,"5,307",-,Terrace House,1,99 yrs lease commencing from 2001,27,Outside Central Region,-
MONT TIMAH,"3,900,000","4,757.69",820,Apr-21,BUKIT WAY,Resale,Strata,442,"8,824",-,Terrace House,1,99 yrs lease commencing from 2004,21,Outside Central Region,-
BINJAI CREST,"2,185,000","3,035.45",720,Apr-21,JALAN KAMPONG CHANTEK,Resale,Strata,282,"7,748",-,Terrace House,1,99 yrs lease commencing from 1996,21,Rest of Central Region,-
POETS VILLAS,"2,150,000","3,649",589,Apr-21,TAGORE AVENUE,Resale,Strata,339,"6,342",-,Semi-Detached House,1,99 yrs lease commencing from 2010,26,Outside Central Region,-
BELGRAVIA VILLAS,"3,020,000","3,584.41",843,Apr-21,BELGRAVIA DRIVE,Resale,Strata,333,"9,069",-,Terrace House,1,Freehold,28,Outside Central Region,-
THE SHAUGHNESSY,"1,750,000","3,283.02",533,Apr-21,MILTONIA CLOSE,Resale,Strata,305,"5,738",-,Terrace House,1,99 yrs lease commencing from 2001,27,Outside Central Region,-
ALANA,"2,698,888","3,078.5",877,Apr-21,SUNRISE TERRACE,Resale,Strata,286,"9,437",-,Terrace House,1,103 yrs lease commencing from 2013,28,Outside Central Region,-
