Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
WATERSCAPE AT CAVENAGH,"2,180,000","1,184.04","1,841",Nov-21,CAVENAGH ROAD,Resale,Strata,110,"19,818",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
KUM HING COURT,"4,250,000","1,625.36","2,615",Nov-21,TOMLINSON ROAD,Resale,Strata,151,"28,146",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
THE BOULEVARD RESIDENCE,"5,550,000","2,034.4","2,728",Nov-21,CUSCADEN WALK,Resale,Strata,189,"29,365",-,Apartment,1,Freehold,10,Core Central Region,11 to 15
CITYLIGHTS,"1,051,500",592.02,"1,776",Nov-21,JELLICOE ROAD,Resale,Strata,55,"19,118",-,Condominium,1,99 yrs lease commencing from 2004,08,Rest of Central Region,31 to 35
LUMA,"1,445,000",742.72,"1,946",Nov-21,RIVER VALLEY GROVE,Resale,Strata,69,"20,942",-,Apartment,1,Freehold,09,Core Central Region,21 to 25
EDEN RESIDENCES CAPITOL,"10,500,000","3,369.13","3,117",Nov-21,STAMFORD ROAD,Resale,Strata,313,"33,546",-,Apartment,1,99 yrs lease commencing from 2011,06,Core Central Region,06 to 10
NATHAN PLACE,"1,290,000",731.95,"1,762",Nov-21,NATHAN ROAD,Resale,Strata,68,"18,971",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
THE ATELIER,"3,398,000","1,280.92","2,653",Nov-21,MAKEWAY AVENUE,New Sale,Strata,119,"28,555",-,Apartment,1,Freehold,09,Core Central Region,16 to 20
LEEDON GREEN,"1,752,000",613.55,"2,856",Nov-21,LEEDON HEIGHTS,New Sale,Strata,57,"30,737",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
SCOTTS SQUARE,"2,299,500",624.31,"3,683",Nov-21,SCOTTS ROAD,Resale,Strata,58,"39,647",-,Apartment,1,Freehold,09,Core Central Region,36 to 40
GOODWOOD GRAND,"2,638,888","1,044.11","2,527",Nov-21,BALMORAL ROAD,Resale,Strata,97,"27,205",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
PATERSON RESIDENCE,"5,000,000","2,012.87","2,484",Nov-21,PATERSON ROAD,Resale,Strata,187,"26,738",-,Condominium,1,Freehold,09,Core Central Region,21 to 25
STURDEE RESIDENCES,"1,080,000",570.49,"1,893",Nov-21,BEATTY ROAD,Sub Sale,Strata,53,"20,377",-,Condominium,1,99 yrs lease commencing from 2015,08,Rest of Central Region,11 to 15
THE LEGEND,"2,288,000","1,496.2","1,529",Nov-21,BUKIT TIMAH ROAD,Resale,Strata,139,"16,460",-,Condominium,1,Freehold,10,Core Central Region,11 to 15
PARK NOVA,"10,614,000","2,206.62","4,810",Nov-21,TOMLINSON ROAD,New Sale,Strata,205,"51,776",-,Apartment,1,Freehold,10,Core Central Region,06 to 10
PARK NOVA,"10,686,000","2,206.62","4,843",Nov-21,TOMLINSON ROAD,New Sale,Strata,205,"52,127",-,Apartment,1,Freehold,10,Core Central Region,06 to 10
KIM SIA COURT,"2,938,000","1,420.85","2,068",Nov-21,JALAN JINTAN,Resale,Strata,132,"22,258",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
TEXTILE CENTRE,"880,000",914.94,962,Nov-21,JALAN SULTAN,Resale,Strata,85,"10,353",-,Apartment,1,99 yrs lease commencing from 1970,07,Rest of Central Region,11 to 15
ASTRID MEADOWS,"5,500,000","2,583.36","2,129",Nov-21,CORONATION ROAD WEST,Resale,Strata,240,"22,917",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
RV EDGE,"895,000",462.85,"1,934",Nov-21,SHANGHAI ROAD,Resale,Strata,43,"20,814",-,Apartment,1,Freehold,10,Core Central Region,06 to 10
LEONIE SUITES,"1,690,000",925.7,"1,826",Nov-21,LEONIE HILL,Resale,Strata,86,"19,651",-,Apartment,1,99 yrs lease commencing from 2002,09,Core Central Region,16 to 20
SOMMERVILLE PARK,"2,380,000","1,302.44","1,827",Nov-21,FARRER DRIVE,Resale,Strata,121,"19,669",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
IRWELL HILL RESIDENCES,"1,669,000",613.55,"2,720",Nov-21,IRWELL HILL,New Sale,Strata,57,"29,281",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,21 to 25
THE AVENIR,"5,301,000","1,571.54","3,373",Nov-21,RIVER VALLEY CLOSE,New Sale,Strata,146,"36,308",-,Condominium,1,Freehold,09,Core Central Region,31 to 35
LEEDON GREEN,"1,914,000",710.42,"2,694",Nov-21,LEEDON HEIGHTS,New Sale,Strata,66,"29,000",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
KOPAR AT NEWTON,"2,463,120","1,054.87","2,335",Nov-21,MAKEWAY AVENUE,New Sale,Strata,98,"25,134",-,Apartment,1,99 yrs lease commencing from 2019,09,Core Central Region,06 to 10
CITY SQUARE RESIDENCES,"2,180,000","1,689.95","1,290",Nov-21,KITCHENER LINK,Resale,Strata,157,"13,885",-,Condominium,1,Freehold,08,Rest of Central Region,01 to 05
THE AVENIR,"6,888,000","2,066.69","3,333",Nov-21,RIVER VALLEY CLOSE,New Sale,Strata,192,"35,875",-,Condominium,1,Freehold,09,Core Central Region,16 to 20
THE HYDE,"1,499,000",548.96,"2,731",Nov-21,BALMORAL ROAD,New Sale,Strata,51,"29,392",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
FOURTH AVENUE RESIDENCES,"1,754,040",688.9,"2,546",Nov-21,FOURTH AVENUE,New Sale,Strata,64,"27,407",-,Apartment,1,99 yrs lease commencing from 2018,10,Core Central Region,01 to 05
CAIRNHILL RESIDENCES,"2,550,000","1,162.51","2,194",Nov-21,CAIRNHILL CIRCLE,Resale,Strata,108,"23,611",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
ROYALGREEN,"2,714,000",979.52,"2,771",Nov-21,ANAMALAI AVENUE,New Sale,Strata,91,"29,824",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
THE PLAZA,"850,000",764.24,"1,112",Nov-21,BEACH ROAD,Resale,Strata,71,"11,972",-,Apartment,1,99 yrs lease commencing from 1968,07,Core Central Region,21 to 25
THE LADYHILL,"8,000,000","3,842.75","2,082",Nov-21,LADY HILL ROAD,Resale,Strata,357,"22,409",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
THE QUAYSIDE,"2,400,000","1,646.89","1,457",Nov-21,ROBERTSON QUAY,Resale,Strata,153,"15,686",-,Apartment,1,99 yrs lease commencing from 1994,09,Core Central Region,01 to 05
RIVERIA GARDENS,"2,277,150",968.76,"2,351",Nov-21,RIVER VALLEY GROVE,Resale,Strata,90,"25,302",-,Apartment,1,Freehold,09,Core Central Region,21 to 25
PINETREE CONDOMINIUM,"2,000,000","1,216.33","1,644",Nov-21,BALMORAL PARK,Resale,Strata,113,"17,699",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
VALLEY PARK,"1,465,000",818.06,"1,791",Nov-21,RIVER VALLEY ROAD,Resale,Strata,76,"19,276",-,Condominium,1,999 yrs lease commencing from 1877,10,Core Central Region,11 to 15
CITYSCAPE @FARRER PARK,"1,610,000","1,076.4","1,496",Nov-21,MERGUI ROAD,Resale,Strata,100,"16,100",-,Condominium,1,Freehold,08,Rest of Central Region,16 to 20
THE MONTANA,"1,900,000",947.23,"2,006",Nov-21,JALAN MUTIARA,Resale,Strata,88,"21,591",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
LEONIE TOWERS,"5,360,000","2,960.1","1,811",Nov-21,LEONIE HILL,Resale,Strata,275,"19,491",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
LE SOMME,"820,000",495.14,"1,656",Nov-21,SOMME ROAD,Resale,Strata,46,"17,826",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
SCOTTS SQUARE,"2,326,100",624.31,"3,726",Nov-21,SCOTTS ROAD,Resale,Strata,58,"40,105",-,Apartment,1,Freehold,09,Core Central Region,36 to 40
ASPEN HEIGHTS,"2,618,000","1,323.97","1,977",Nov-21,RIVER VALLEY ROAD,Resale,Strata,123,"21,285",-,Condominium,1,999 yrs lease commencing from 1841,09,Core Central Region,06 to 10
SCOTTS HIGHPARK,"8,200,000","3,466.01","2,366",Nov-21,SCOTTS ROAD,Resale,Strata,322,"25,466",-,Condominium,1,Freehold,09,Core Central Region,06 to 10
MOUNT SOPHIA SUITES,"1,190,000",635.08,"1,874",Nov-21,SOPHIA ROAD,Resale,Strata,59,"20,169",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
THE PATERSON,"3,125,000","1,420.85","2,199",Nov-21,PATERSON ROAD,Resale,Strata,132,"23,674",-,Condominium,1,Freehold,09,Core Central Region,01 to 05
CITY GATE,"1,080,000",570.49,"1,893",Nov-21,BEACH ROAD,Resale,Strata,53,"20,377",-,Apartment,1,99 yrs lease commencing from 2014,07,Rest of Central Region,11 to 15
ONE HOLLAND VILLAGE RESIDENCES,"2,760,210",947.23,"2,914",Nov-21,HOLLAND VILLAGE WAY,New Sale,Strata,88,"31,366",-,Apartment,1,99 yrs lease commencing from 2018,10,Core Central Region,01 to 05
LEEDON GREEN,"1,490,000",538.2,"2,768",Nov-21,LEEDON HEIGHTS,New Sale,Strata,50,"29,800",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
HYLL ON HOLLAND,"1,731,500",710.42,"2,437",Nov-21,HOLLAND ROAD,New Sale,Strata,66,"26,235",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
THE AVENIR,"4,925,000","1,571.54","3,134",Nov-21,RIVER VALLEY CLOSE,New Sale,Strata,146,"33,733",-,Condominium,1,Freehold,09,Core Central Region,11 to 15
SOPHIA RESIDENCE,"2,510,000","1,377.79","1,822",Nov-21,SOPHIA ROAD,Resale,Strata,128,"19,609",-,Condominium,1,Freehold,09,Core Central Region,01 to 05
BOTANIC GARDENS VIEW,"3,280,000","1,410.08","2,326",Nov-21,TAMAN SERASI,Resale,Strata,131,"25,038",-,Apartment,1,Freehold,10,Core Central Region,06 to 10
LEEDON GREEN,"2,246,000",958,"2,344",Nov-21,LEEDON HEIGHTS,New Sale,Strata,89,"25,236",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
THE AVENIR,"3,453,000","1,140.98","3,026",Nov-21,RIVER VALLEY CLOSE,New Sale,Strata,106,"32,575",-,Condominium,1,Freehold,09,Core Central Region,11 to 15
THE AVENIR,"3,647,000","1,140.98","3,196",Nov-21,RIVER VALLEY CLOSE,New Sale,Strata,106,"34,406",-,Condominium,1,Freehold,09,Core Central Region,21 to 25
THE AVENIR,"2,664,000",828.83,"3,214",Nov-21,RIVER VALLEY CLOSE,New Sale,Strata,77,"34,597",-,Condominium,1,Freehold,09,Core Central Region,21 to 25
RIVERGATE,"2,700,000","1,033.34","2,613",Nov-21,ROBERTSON QUAY,Resale,Strata,96,"28,125",-,Apartment,1,Freehold,09,Core Central Region,31 to 35
ONE BALMORAL,"3,800,000","1,410.08","2,695",Nov-21,BALMORAL ROAD,Resale,Strata,131,"29,008",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
MELROSE PARK,"3,050,000","1,291.68","2,361",Nov-21,KELLOCK ROAD,Resale,Strata,120,"25,417",-,Condominium,1,999 yrs lease commencing from 1877,10,Core Central Region,06 to 10
THE SCOTTS TOWER,"1,850,000",807.3,"2,292",Nov-21,SCOTTS ROAD,Resale,Strata,75,"24,667",-,Condominium,1,103 yrs lease commencing from 2010,09,Core Central Region,16 to 20
THE QUAYSIDE,"2,110,000","1,334.74","1,581",Nov-21,ROBERTSON QUAY,Resale,Strata,124,"17,016",-,Apartment,1,99 yrs lease commencing from 1994,09,Core Central Region,06 to 10
ONE DEVONSHIRE,"6,320,000","2,400.37","2,633",Nov-21,DEVONSHIRE ROAD,Resale,Strata,223,"28,341",-,Condominium,1,Freehold,09,Core Central Region,21 to 25
VISIONCREST,"1,460,000",721.19,"2,024",Nov-21,OXLEY RISE,Resale,Strata,67,"21,791",-,Apartment,1,Freehold,09,Core Central Region,11 to 15
CLUNY PARK RESIDENCE,"4,100,000","1,571.54","2,609",Nov-21,CLUNY PARK ROAD,Resale,Strata,146,"28,082",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
SEVEN HOLT ROAD,"3,838,000","2,249.68","1,706",Nov-21,HOLT ROAD,Resale,Strata,209,"18,364",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
THE AVENIR,"4,807,000","1,571.54","3,059",Nov-21,RIVER VALLEY CLOSE,New Sale,Strata,146,"32,925",-,Condominium,1,Freehold,09,Core Central Region,06 to 10
THE AVENIR,"6,391,000","2,055.92","3,109",Nov-21,RIVER VALLEY CLOSE,New Sale,Strata,191,"33,461",-,Condominium,1,Freehold,09,Core Central Region,06 to 10
THE AVENIR,"4,878,000","1,571.54","3,104",Nov-21,RIVER VALLEY CLOSE,New Sale,Strata,146,"33,411",-,Condominium,1,Freehold,09,Core Central Region,11 to 15
FOURTH AVENUE RESIDENCES,"1,881,000",721.19,"2,608",Nov-21,FOURTH AVENUE,New Sale,Strata,67,"28,075",-,Apartment,1,99 yrs lease commencing from 2018,10,Core Central Region,06 to 10
FOURTH AVENUE RESIDENCES,"1,187,000",505.91,"2,346",Nov-21,FOURTH AVENUE,New Sale,Strata,47,"25,255",-,Apartment,1,99 yrs lease commencing from 2018,10,Core Central Region,01 to 05
THE ATELIER,"3,420,000","1,280.92","2,670",Nov-21,MAKEWAY AVENUE,New Sale,Strata,119,"28,739",-,Apartment,1,Freehold,09,Core Central Region,16 to 20
LEEDON GREEN,"1,688,000",613.55,"2,751",Nov-21,LEEDON HEIGHTS,New Sale,Strata,57,"29,614",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
HAUS ON HANDY,"1,400,000",516.67,"2,710",Nov-21,HANDY ROAD,New Sale,Strata,48,"29,167",-,Condominium,1,99 yrs lease commencing from 2018,09,Core Central Region,06 to 10
WILSHIRE RESIDENCES,"1,582,700",645.84,"2,451",Nov-21,FARRER ROAD,New Sale,Strata,60,"26,378",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
HAUS ON HANDY,"1,206,000",452.09,"2,668",Nov-21,HANDY ROAD,New Sale,Strata,42,"28,714",-,Condominium,1,99 yrs lease commencing from 2018,09,Core Central Region,06 to 10
LEEDON GREEN,"1,520,000",538.2,"2,824",Nov-21,LEEDON HEIGHTS,New Sale,Strata,50,"30,400",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
MARTIN MODERN,"2,260,000",871.88,"2,592",Nov-21,MARTIN PLACE,Sub Sale,Strata,81,"27,901",-,Condominium,1,99 yrs lease commencing from 2016,09,Core Central Region,01 to 05
TRIBECA,"1,250,000",516.67,"2,419",Nov-21,KIM SENG ROAD,Resale,Strata,48,"26,042",-,Condominium,1,Freehold,09,Core Central Region,26 to 30
REGENCY PARK,"7,300,000","3,649","2,001",Nov-21,NATHAN ROAD,Resale,Strata,339,"21,534",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
STARLIGHT SUITES,"3,450,000","1,862.17","1,853",Nov-21,RIVER VALLEY CLOSE,Resale,Strata,173,"19,942",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
MIDTOWN MODERN,"4,281,750","1,442.38","2,969",Nov-21,TAN QUEE LAN STREET,New Sale,Strata,134,"31,953",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,26 to 30
THE SIXTH AVENUE RESIDENCES,"2,695,000","1,356.26","1,987",Nov-21,SIXTH AVENUE,Resale,Strata,126,"21,389",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
LUCKY PLAZA,"1,750,000",871.88,"2,007",Nov-21,ORCHARD ROAD,Resale,Strata,81,"21,605",-,Apartment,1,Freehold,09,Core Central Region,11 to 15
CAIRNHILL RESIDENCES,"2,790,000","1,173.28","2,378",Nov-21,CAIRNHILL CIRCLE,Resale,Strata,109,"25,596",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
LEEDON GREEN,"3,936,000","1,356.26","2,902",Nov-21,LEEDON HEIGHTS,New Sale,Strata,126,"31,238",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
MARTIN NO 38,"2,800,000","1,130.22","2,477",Nov-21,MARTIN ROAD,Resale,Strata,105,"26,667",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
KOPAR AT NEWTON,"3,819,420","1,636.13","2,334",Nov-21,MAKEWAY AVENUE,New Sale,Strata,152,"25,128",-,Apartment,1,99 yrs lease commencing from 2019,09,Core Central Region,21 to 25
THE PLAZA,"845,000",731.95,"1,154",Nov-21,BEACH ROAD,Resale,Strata,68,"12,426",-,Apartment,1,99 yrs lease commencing from 1968,07,Core Central Region,26 to 30
THE AVENIR,"3,347,000","1,140.98","2,933",Nov-21,RIVER VALLEY CLOSE,New Sale,Strata,106,"31,575",-,Condominium,1,Freehold,09,Core Central Region,06 to 10
THE AVENIR,"3,471,000","1,140.98","3,042",Nov-21,RIVER VALLEY CLOSE,New Sale,Strata,106,"32,745",-,Condominium,1,Freehold,09,Core Central Region,11 to 15
THE AVENIR,"2,741,000",828.83,"3,307",Nov-21,RIVER VALLEY CLOSE,New Sale,Strata,77,"35,597",-,Condominium,1,Freehold,09,Core Central Region,31 to 35
THE AVENIR,"2,792,000",828.83,"3,369",Nov-21,RIVER VALLEY CLOSE,New Sale,Strata,77,"36,260",-,Condominium,1,Freehold,09,Core Central Region,31 to 35
MACKENZIE 88,"760,000",462.85,"1,642",Nov-21,MACKENZIE ROAD,Resale,Strata,43,"17,674",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
1919,"1,180,000",559.73,"2,108",Nov-21,SOPHIA ROAD,Resale,Strata,52,"22,692",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
THE HERMITAGE,"1,550,000",775.01,"2,000",Nov-21,SARKIES ROAD,Resale,Strata,72,"21,528",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
KERRISDALE,"1,900,000","1,485.43","1,279",Nov-21,STURDEE ROAD,Resale,Strata,138,"13,768",-,Condominium,1,99 yrs lease commencing from 1998,08,Rest of Central Region,06 to 10
D'LEEDON,"2,950,000","1,603.84","1,839",Nov-21,LEEDON HEIGHTS,Resale,Strata,149,"19,799",-,Condominium,1,99 yrs lease commencing from 2010,10,Core Central Region,26 to 30
THE RITZ-CARLTON RESIDENCES SINGAPORE CAIRNHILL,"10,400,000","2,830.93","3,674",Nov-21,CAIRNHILL ROAD,Resale,Strata,263,"39,544",-,Apartment,1,Freehold,09,Core Central Region,16 to 20
D'LEEDON,"2,305,000","1,356.26","1,700",Nov-21,LEEDON HEIGHTS,Resale,Strata,126,"18,294",-,Condominium,1,99 yrs lease commencing from 2010,10,Core Central Region,21 to 25
CITYLIGHTS,"2,850,000","1,851.41","1,539",Nov-21,JELLICOE ROAD,Resale,Strata,172,"16,570",-,Condominium,1,99 yrs lease commencing from 2004,08,Rest of Central Region,36 to 40
ESPADA,"1,242,000",559.73,"2,219",Nov-21,ST. THOMAS WALK,Resale,Strata,52,"23,885",-,Apartment,1,Freehold,09,Core Central Region,26 to 30
CITYLIGHTS,"1,485,000",871.88,"1,703",Nov-21,JELLICOE ROAD,Resale,Strata,81,"18,333",-,Condominium,1,99 yrs lease commencing from 2004,08,Rest of Central Region,31 to 35
CONCOURSE SKYLINE,"2,300,000","1,108.69","2,075",Nov-21,BEACH ROAD,Resale,Strata,103,"22,330",-,Apartment,1,99 yrs lease commencing from 2008,07,Core Central Region,31 to 35
D'LEEDON,"2,420,000","1,399.32","1,729",Nov-21,LEEDON HEIGHTS,Resale,Strata,130,"18,615",-,Condominium,1,99 yrs lease commencing from 2010,10,Core Central Region,26 to 30
KERRISDALE,"3,288,000","2,787.88","1,179",Nov-21,STURDEE ROAD,Resale,Strata,259,"12,695",-,Condominium,1,99 yrs lease commencing from 1998,08,Rest of Central Region,26 to 30
THE ELEMENT @ STEVENS,"2,480,000","1,388.56","1,786",Nov-21,STEVENS ROAD,Resale,Strata,129,"19,225",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
FOURTH AVENUE RESIDENCES,"1,230,000",505.91,"2,431",Oct-21,FOURTH AVENUE,New Sale,Strata,47,"26,170",-,Apartment,1,99 yrs lease commencing from 2018,10,Core Central Region,01 to 05
LEEDON GREEN,"2,125,000",818.06,"2,598",Oct-21,LEEDON HEIGHTS,New Sale,Strata,76,"27,961",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
ROYALGREEN,"1,840,000",721.19,"2,551",Oct-21,ANAMALAI AVENUE,New Sale,Strata,67,"27,463",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
LEEDON GREEN,"1,900,000",699.66,"2,716",Oct-21,LEEDON HEIGHTS,New Sale,Strata,65,"29,231",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
FOURTH AVENUE RESIDENCES,"1,255,000",505.91,"2,481",Oct-21,FOURTH AVENUE,New Sale,Strata,47,"26,702",-,Apartment,1,99 yrs lease commencing from 2018,10,Core Central Region,01 to 05
IRWELL HILL RESIDENCES,"1,675,000",613.55,"2,730",Oct-21,IRWELL HILL,New Sale,Strata,57,"29,386",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,21 to 25
THE AVENIR,"2,804,000",828.83,"3,383",Oct-21,RIVER VALLEY CLOSE,New Sale,Strata,77,"36,416",-,Condominium,1,Freehold,09,Core Central Region,36 to 40
BOULEVARD 88,"4,837,200","1,313.21","3,683",Oct-21,ORCHARD BOULEVARD,New Sale,Strata,122,"39,649",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
FOURTH AVENUE RESIDENCES,"1,792,000",688.9,"2,601",Oct-21,FOURTH AVENUE,New Sale,Strata,64,"28,000",-,Apartment,1,99 yrs lease commencing from 2018,10,Core Central Region,06 to 10
THE AVENIR,"4,831,000","1,571.54","3,074",Oct-21,RIVER VALLEY CLOSE,New Sale,Strata,146,"33,089",-,Condominium,1,Freehold,09,Core Central Region,11 to 15
LEEDON GREEN,"1,301,000",473.62,"2,747",Oct-21,LEEDON HEIGHTS,New Sale,Strata,44,"29,568",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
LEEDON GREEN,"3,833,000","1,356.26","2,826",Oct-21,LEEDON HEIGHTS,New Sale,Strata,126,"30,421",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
IRWELL HILL RESIDENCES,"1,655,000",602.78,"2,746",Oct-21,IRWELL HILL,New Sale,Strata,56,"29,554",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,21 to 25
BOULEVARD 88,"6,377,100","1,776.06","3,591",Oct-21,ORCHARD BOULEVARD,New Sale,Strata,165,"38,649",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
STURDEE RESIDENCES,"1,690,000",936.47,"1,805",Oct-21,BEATTY ROAD,Sub Sale,Strata,87,"19,425",-,Condominium,1,99 yrs lease commencing from 2015,08,Rest of Central Region,06 to 10
THE AVENIR,"6,958,000","2,066.69","3,367",Oct-21,RIVER VALLEY CLOSE,New Sale,Strata,192,"36,240",-,Condominium,1,Freehold,09,Core Central Region,21 to 25
THE HYDE,"2,388,000",818.06,"2,919",Oct-21,BALMORAL ROAD,New Sale,Strata,76,"31,421",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
THE EQUATORIAL,"2,885,000","1,506.96","1,914",Oct-21,STEVENS ROAD,Resale,Strata,140,"20,607",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
SLOANE RESIDENCES,"3,570,000","1,248.62","2,859",Oct-21,BALMORAL ROAD,New Sale,Strata,116,"30,776",-,Apartment,1,Freehold,10,Core Central Region,06 to 10
MIDTOWN MODERN,"1,393,000",473.62,"2,941",Oct-21,TAN QUEE LAN STREET,New Sale,Strata,44,"31,659",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,16 to 20
LEEDON RESIDENCE,"5,250,000","2,131.27","2,463",Oct-21,LEEDON HEIGHTS,Resale,Strata,198,"26,515",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
PROXIMO,"2,250,000","1,119.46","2,010",Oct-21,ROBIN ROAD,Resale,Strata,104,"21,635",-,Apartment,1,Freehold,10,Core Central Region,11 to 15
LEEDON GREEN,"3,008,000","1,044.11","2,881",Oct-21,LEEDON HEIGHTS,New Sale,Strata,97,"31,010",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
ONE HOLLAND VILLAGE RESIDENCES,"3,200,000","1,087.16","2,943",Oct-21,HOLLAND VILLAGE WAY,New Sale,Strata,101,"31,683",-,Apartment,1,99 yrs lease commencing from 2018,10,Core Central Region,01 to 05
JERVOIS MEADOWS,"1,800,000","1,205.57","1,493",Oct-21,JERVOIS ROAD,Resale,Strata,112,"16,071",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
THE TRILLIUM,"3,100,000","1,399.32","2,215",Oct-21,KIM SENG ROAD,Resale,Strata,130,"23,846",-,Condominium,1,Freehold,09,Core Central Region,06 to 10
RV RESIDENCES,"998,000",452.09,"2,208",Oct-21,RIVER VALLEY ROAD,Resale,Strata,42,"23,762",-,Condominium,1,999 yrs lease commencing from 1877,10,Core Central Region,01 to 05
DUCHESS CREST,"2,300,000","1,377.79","1,669",Oct-21,DUCHESS AVENUE,Resale,Strata,128,"17,969",-,Condominium,1,99 yrs lease commencing from 1995,10,Core Central Region,01 to 05
THE TRIZON,"1,830,000","1,011.82","1,809",Oct-21,RIDGEWOOD CLOSE,Resale,Strata,94,"19,468",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
HOLLAND MEWS,"2,510,000","1,280.92","1,960",Oct-21,HOLLAND ROAD,Resale,Strata,119,"21,092",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
PARVIS,"3,450,000","1,700.71","2,029",Oct-21,HOLLAND HILL,Resale,Strata,158,"21,835",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
ROBIN RESIDENCES,"3,880,000","1,485.43","2,612",Oct-21,ROBIN DRIVE,Resale,Strata,138,"28,116",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
CITY SQUARE RESIDENCES,"1,485,000",839.59,"1,769",Oct-21,KITCHENER LINK,Resale,Strata,78,"19,038",-,Condominium,1,Freehold,08,Rest of Central Region,06 to 10
ARDMORE PARK,"11,300,000","2,884.75","3,917",Oct-21,ARDMORE PARK,Resale,Strata,268,"42,164",-,Condominium,1,Freehold,10,Core Central Region,21 to 25
PARVIS,"4,689,000","2,604.89","1,800",Oct-21,HOLLAND HILL,Resale,Strata,242,"19,376",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
MIDTOWN MODERN,"1,203,000",409.03,"2,941",Oct-21,TAN QUEE LAN STREET,New Sale,Strata,38,"31,658",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,06 to 10
MIDTOWN MODERN,"1,245,000",409.03,"3,044",Oct-21,TAN QUEE LAN STREET,New Sale,Strata,38,"32,763",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,11 to 15
HAUS ON HANDY,"1,243,000",462.85,"2,686",Oct-21,HANDY ROAD,New Sale,Strata,43,"28,907",-,Condominium,1,99 yrs lease commencing from 2018,09,Core Central Region,06 to 10
ROYALGREEN,"2,126,460",828.83,"2,566",Oct-21,ANAMALAI AVENUE,New Sale,Strata,77,"27,616",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
RESIDENTIAL APARTMENTS,"880,000",624.31,"1,410",Oct-21,KIM YAM ROAD,Resale,Strata,58,"15,172",-,Apartment,1,99 yrs lease commencing from 1997,09,Core Central Region,01 to 05
